Elektrisk;Romoppvarming;Tappevann;Solenergi
109.73677;44.108835;23.60930079;19.17251957
116.579325;50.126219;34.66510679;61.30410964
142.02238;55.191532;59.32214479;149.0653849
181.203186;61.474628;84.70130479;263.029564
211.514278;56.675716;76.10000879;303.4175382
225.684875;57.902862;71.51482679;314.0179122
232.405926;21.745615;71.81095979;353.7257553
231.506298;20.844221;68.72829279;347.3713097
231.510243;20.835575;66.57744579;227.6189992
229.631636;19.188932;64.83441579;158.8716805
231.096377;16.263391;67.84602779;195.7225864
230.885761;15.286008;67.54723579;175.0577481
221.151443;14.479331;73.67146579;124.4498328
200.483903;13.409846;81.30688379;58.61743049
184.736028;14.382475;79.84432079;31.25964919
178.478214;15.495581;76.88462979;12.9695425
169.07032;16.684433;74.87995879;1.147891235
155.442222;19.48352;62.87234379;0
141.784326;22.587763;57.11736579;0
126.660949;61.173173;47.74780679;0
116.311585;58.609504;33.24363579;0
112.456001;60.834251;25.62670679;0
111.62148;67.937552;22.29376379;0.037380574
111.320356;66.680236;20.36504879;0.678659964
112.304292;66.028203;23.60930079;1.215780988
119.148396;68.256191;34.66510679;9.82406799
144.583199;77.631746;59.32214479;36.61602254
183.779463;80.850705;84.70130479;67.66076024
214.222301;75.882544;76.10000879;56.2408085
231.539861;72.689276;71.51482679;72.57438299
254.218297;76.743022;71.81095979;127.7854067
252.748561;54.835356;68.72829279;163.8546853
252.759814;21.487938;66.57744579;189.5692917
250.88421;48.02006;64.83441579;198.104359
252.311907;16.59868;67.84602779;172.5961487
251.333361;15.286008;67.54723579;145.9513788
241.987094;14.479331;73.67146579;99.46137046
221.347907;13.409846;81.30688379;51.41516209
205.86304;14.998823;79.84432079;19.61703009
199.584332;16.118431;76.88462979;8.111678332
187.312019;18.689215;74.87995879;0.933265218
169.545215;19.986325;62.87234379;0
144.393897;22.591946;57.11736579;0
129.219623;59.600166;47.74780679;0
116.217301;37.268112;33.24363579;0
112.354611;57.694776;25.62670679;0
111.497201;64.244772;22.29376379;2.059288661
111.179207;61.878663;20.36504879;9.117997164
112.112715;59.74835;23.60930079;28.17876648
118.961952;61.302885;34.66510679;51.45179879
144.339321;72.185392;59.32214479;144.9279589
183.470907;29.007385;84.70130479;190.0194356
213.848686;27.805284;76.10000879;218.2952873
231.289171;28.139111;71.51482679;284.1572797
256.374654;75.012404;71.81095979;290.9362842
252.924407;57.18798;68.72829279;355.6779
253.072568;56.847285;66.57744579;320.1865547
251.258812;55.623869;64.83441579;321.8908606
252.633408;54.792988;67.84602779;306.4037036
251.633565;55.278227;67.54723579;215.5002339
240.434911;54.255021;73.67146579;148.5214081
220.082954;54.25113;81.30688379;68.88322069
206.067376;53.671564;79.84432079;26.57542688
199.912324;18.82099;76.88462979;6.817350854
189.009552;22.392575;74.87995879;1.345188753
169.662345;61.405855;62.87234379;0
144.478777;61.100892;57.11736579;0
129.302524;65.143572;47.74780679;0
108.33093;62.610922;37.80437379;0
103.6288;63.051411;28.81356279;0
101.256642;64.77513;23.75287979;0.401795447
99.657245;62.844975;20.67593379;2.402806057
98.90136;61.18799;20.62219779;4.648168918
99.683447;59.267609;23.86522079;19.32475764
104.172959;63.518584;26.72724979;55.70471578
113.538407;62.97215;38.87036679;84.39473939
128.530418;64.549558;58.31001779;114.4499871
146.454988;65.78412;79.84078879;109.3751436
187.130231;74.421443;85.93912179;152.7449223
191.927181;20.245491;85.77913879;162.7066982
192.465094;17.625236;77.87953379;128.2417695
192.797706;16.498104;72.00793779;84.35860796
192.740805;15.817846;67.43307579;73.87198389
190.869401;15.03683;64.47647179;162.5842521
187.260198;14.682354;65.67318679;136.2289641
182.625357;15.174616;72.71389679;68.27840622
165.295783;15.493088;70.22469279;23.02787031
160.983885;16.622751;67.61147379;5.944787242
152.319173;17.796969;67.85872479;0.175163167
141.748353;19.922938;59.11437979;0
122.71874;21.773499;50.89197279;0
113.186393;29.038996;42.08344879;0
107.097945;27.91521;37.80437379;0
102.82492;34.126229;28.81356279;0
100.351256;38.846747;23.75287979;1.359856134
99.057902;38.789905;20.67593379;12.31669405
98.008977;37.602779;20.62219779;27.02158362
98.459015;34.058822;23.86522079;59.38026367
101.904074;35.312367;26.72724979;107.9441566
109.848465;29.255849;38.87036679;164.6967342
119.804191;18.754559;58.31001779;213.1106554
130.148982;17.272564;79.84078879;238.1815677
161.493812;17.783349;85.93912179;240.5353695
171.128242;14.844864;85.77913879;217.7716592
173.254978;13.964756;77.87953379;169.3984924
172.089705;12.550819;72.00793779;224.701289
174.124733;12.64027;67.43307579;177.774371
176.19824;12.17542;64.47647179;119.9278785
175.754986;12.162174;65.67318679;36.91390945
173.060374;12.753745;72.71389679;16.734945
157.752004;13.237357;70.22469279;5.387314122
155.856321;13.921663;67.61147379;1.731800433
148.113382;16.229385;67.85872479;0
138.72405;17.28195;59.11437979;0
120.541381;19.887977;50.89197279;0
111.46177;26.580618;42.08344879;0
105.05707;15.428603;38.32203279;0
101.003694;21.748377;29.49599979;0
99.322536;24.141246;24.36377879;1.115895355
98.517117;26.238051;21.19498179;4.793934867
99.103812;26.320408;21.40992079;12.92267514
102.433498;25.425081;24.39421879;27.37905352
119.703837;28.552575;27.71420479;31.98334968
147.464926;24.726676;40.37769479;98.27912338
174.448852;13.529702;60.22360479;101.8939296
196.066124;13.213351;81.79895079;80.80830214
229.817824;11.906;87.82939579;41.29550478
245.473422;11.424007;87.58291179;60.37292898
249.213504;11.21791;79.79150079;51.41611016
251.759354;10.761652;74.04460879;55.70330827
253.720628;9.666766;69.46071079;103.8693071
257.254068;9.744913;66.38995779;151.3835282
249.891842;9.216544;67.68325479;61.32231035
229.218145;9.535394;74.92564979;24.22274716
213.282475;9.978456;72.31790579;4.665622331
211.314524;10.05309;69.96124479;0.164064764
195.996105;11.488216;70.28203579;0
149.625701;12.285874;60.91807379;0
126.265101;13.422044;51.59284179;0
113.834008;17.181335;42.42294279;0
102.52507;15.428603;38.32203279;0
98.295694;21.748377;29.49599979;0
96.463536;24.141246;24.36377879;0.677752106
95.579117;26.238051;21.19498179;6.534501601
96.039812;26.320408;21.40992079;10.02743723
99.202498;25.425081;24.39421879;39.67739856
116.292837;28.552575;27.71420479;53.22325058
143.845926;24.726676;40.37769479;88.05895246
170.757852;13.529702;60.22360479;110.8949457
186.908894;13.213351;81.79895079;112.6325178
197.054925;11.906;87.82939579;145.2538367
198.643178;11.424007;87.58291179;133.6899927
199.915659;11.21791;79.79150079;109.3332393
201.153575;10.761652;74.04460879;128.7548234
202.697032;9.666766;69.46071079;98.90496471
201.733643;9.744913;66.38995779;108.5377946
192.459059;9.216544;67.68325479;76.58272129
177.726767;9.535394;74.92564979;49.13744315
161.112475;9.978456;72.31790579;20.61381308
154.291524;10.05309;69.96124479;7.870032926
144.653105;11.488216;70.28203579;0.419123946
132.714701;12.285874;60.91807379;0
121.555101;13.422044;51.59284179;0
110.287008;17.181335;42.42294279;0
102.736695;13.506693;38.32203279;0
98.765278;21.195408;29.49599979;0
97.101111;25.255634;24.36377879;1.13945395
96.223805;26.365904;21.19498179;11.19910789
96.606243;29.870052;21.40992079;22.04702285
99.736335;29.616838;24.39421879;52.04917642
116.684992;35.68942;27.71420479;62.23541531
144.10643;24.902895;40.37769479;105.554761
170.942976;12.944789;60.22360479;105.9158612
186.334566;13.067487;81.79895079;126.5066287
194.565216;11.906;87.82939579;133.2774914
196.494229;11.424007;87.58291179;132.5129128
198.098761;11.21791;79.79150079;120.2943177
199.244769;10.761652;74.04460879;111.5828169
200.968197;9.666766;69.46071079;93.7115453
200.459999;9.744913;66.38995779;69.09894203
191.896583;9.216544;67.68325479;58.92476407
177.602573;9.535394;74.92564979;25.92532548
161.083475;9.978456;72.31790579;21.02479082
154.095524;10.05309;69.96124479;6.324823079
144.462105;11.488216;70.28203579;0.169387001
132.665701;12.285874;60.91807379;0
121.706344;13.422044;51.59284179;0
110.637612;17.482921;42.42294279;0
105.371155;16.351053;38.32203279;0
101.288413;22.985234;29.49599979;0
99.515633;27.170555;24.36377879;2.152161253
98.649012;27.363101;21.19498179;9.606547758
99.031717;28.569375;21.40992079;29.95018919
102.180889;26.7079;24.39421879;90.52916525
119.11925;28.979155;27.71420479;163.4521537
146.621062;25.876351;40.37769479;237.5072831
173.537801;12.80333;60.22360479;249.7498004
192.120518;12.654365;81.79895079;278.2477953
203.841086;11.621629;87.82939579;306.2250729
215.82076;11.129303;87.58291179;312.2648151
215.627035;10.683533;79.79150079;321.6505067
215.662835;10.761652;74.04460879;284.6819618
216.334185;9.666766;69.46071079;266.9868559
215.272031;9.744913;66.38995779;233.3574839
208.091852;8.913698;67.68325479;158.310257
195.67589;9.535394;74.92564979;73.57640779
181.758475;9.978456;72.31790579;24.24863558
175.223439;10.05309;69.96124479;7.449205913
162.595581;11.488216;70.28203579;0.076514409
146.971554;12.285874;60.91807379;0
124.350115;13.422044;51.59284179;0
113.262612;18.006563;42.42294279;0
105.390084;17.217184;38.32203279;0
101.330857;25.02102;29.49599979;0
99.577028;35.134513;24.36377879;1.452728726
98.703502;35.397039;21.19498179;10.42823336
99.081598;31.269638;21.40992079;26.26357749
102.214722;29.692672;24.39421879;53.30119256
119.146502;32.13659;27.71420479;91.90773629
146.573758;25.940783;40.37769479;70.55236225
173.386911;13.529702;60.22360479;64.29609922
191.909486;13.213351;81.79895079;48.75979408
206.920698;11.906;87.82939579;32.61645834
220.275351;11.424007;87.58291179;17.86084353
221.664435;11.21791;79.79150079;20.44454319
223.252167;10.761652;74.04460879;30.38446353
223.18456;9.666766;69.46071079;45.85695202
220.319349;9.744913;66.38995779;86.5101781
209.110733;9.216544;67.68325479;96.18792915
195.778814;9.535394;74.92564979;45.87255844
181.758475;9.978456;72.31790579;18.94146397
175.316456;10.05309;69.96124479;6.783630708
162.705661;12.578599;70.28203579;0.152058502
147.075046;12.413523;60.91807379;0
124.462751;13.289045;51.59284179;0
113.431049;19.504803;42.42294279;0
106.499561;40.31751;37.80437379;0
102.387061;43.265365;28.81356279;0
100.533562;51.999282;23.75287979;1.003033144
99.064323;52.540175;20.67593379;8.674939881
98.617918;56.032627;20.62219779;33.37614967
100.134418;55.977605;23.86522079;83.10520988
110.954011;66.258051;26.72724979;72.03957287
129.541438;72.453194;38.87036679;53.08147854
154.620067;67.730388;58.31001779;44.81122833
175.998753;66.646206;79.84078879;32.28364788
194.282764;65.995608;85.93912179;31.60251416
201.186234;18.610454;85.77913879;38.20673797
201.462863;18.296103;77.87953379;38.43239993
201.747006;14.788532;72.00793779;41.57502595
201.291304;12.260091;67.43307579;39.02600002
198.438532;14.961925;64.47647179;36.16919218
192.644094;13.824372;65.67318679;22.35047402
183.661545;15.491551;72.71389679;7.874713863
170.278536;48.801081;70.22469279;5.97343051
162.645831;17.622707;67.61147379;0.887055886
152.229165;54.460826;67.85872479;0
140.646202;58.298747;59.11437979;0
121.370452;66.103671;50.89197279;0
112.142364;72.853805;42.08344879;0
105.694176;70.241593;37.80437379;0
101.919262;70.972104;28.81356279;0
99.887081;72.721158;23.75287979;0
98.723007;73.057263;20.67593379;1.897556
98.036482;73.539975;20.62219779;11.44533832
99.238335;74.294287;23.86522079;10.92601645
109.063427;82.443479;26.72724979;9.055775395
126.210286;84.579361;38.87036679;22.170505
146.174892;78.969806;58.31001779;64.5193131
159.865497;75.111775;79.84078879;52.9361208
178.796456;78.608941;85.93912179;81.26608479
178.879864;59.388788;85.77913879;79.79467024
178.910743;20.874536;77.87953379;89.00627389
179.385441;14.829515;72.00793779;99.80133342
180.876072;41.190491;67.43307579;87.10465705
180.493303;15.188037;64.47647179;136.5545095
176.668381;12.859608;65.67318679;95.33512653
169.17642;14.144366;72.71389679;53.39817391
159.345228;49.913778;70.22469279;18.34041811
155.988991;50.536868;67.61147379;4.903136649
148.174716;56.941956;67.85872479;0.009345144
137.906422;61.333151;59.11437979;0
119.461329;68.223872;50.89197279;0
110.788224;75.273687;42.08344879;0
105.882147;72.471349;38.32203279;0
101.729845;72.301554;29.49599979;0
99.945358;73.716658;24.36377879;0.009345144
99.084922;73.070769;21.19498179;5.955602355
99.510589;73.079656;21.40992079;17.3134215
102.710938;74.389497;24.39421879;47.45791037
119.786848;83.999385;27.71420479;99.38597694
147.314825;87.002142;40.37769479;130.4799442
174.171538;81.171339;60.22360479;193.6199581
192.595329;76.783111;81.79895079;177.0158484
216.886746;81.505457;87.82939579;270.7682553
214.991795;61.013126;87.58291179;245.8515183
214.771538;22.87856;79.79150079;188.6342231
214.740681;19.767931;74.04460879;198.3344398
215.492606;41.563887;69.46071079;230.2450147
214.616759;14.742698;66.38995779;81.73551236
207.722874;10.960384;67.68325479;62.09648729
195.716196;11.233406;74.92564979;27.04191566
182.068615;11.717911;72.31790579;7.810138792
176.008791;14.119841;69.96124479;1.911315522
163.180702;15.545076;70.28203579;0
147.150315;17.462667;60.91807379;0
124.612922;53.947819;51.59284179;0
113.515268;56.659114;42.42294279;0
103.011115;56.382223;38.32203279;0
98.926573;59.348598;29.49599979;0
97.171268;61.132753;24.36377879;0
96.314619;60.647935;21.19498179;0
96.725965;60.073492;21.40992079;1.742773923
99.871666;59.046287;24.39421879;10.28148037
116.862112;61.911803;27.71420479;19.80617475
144.342943;60.956366;40.37769479;22.78324931
171.229666;60.100168;60.22360479;44.77069145
186.571978;52.097845;81.79895079;65.59469163
194.033998;16.949326;87.82939579;45.00669786
194.869391;11.424007;87.58291179;28.74584797
194.617425;11.21791;79.79150079;31.90631888
194.62737;10.761652;74.04460879;29.86025663
195.197589;9.666766;69.46071079;21.27026844
194.078822;9.744913;66.38995779;19.91014575
186.744296;9.632136;67.68325479;13.65216292
174.506167;11.191516;74.92564979;4.99137403
161.045448;13.122703;72.31790579;1.102135832
154.356469;12.632544;69.96124479;0
144.846751;16.110309;70.28203579;0
133.113584;48.241638;60.91807379;0
121.950381;17.458829;51.59284179;0
110.759264;21.736699;42.42294279;0
102.774545;19.213456;38.32203279;0
98.595495;24.991141;29.49599979;0
96.715241;25.766264;24.36377879;0
95.860543;29.734299;21.19498179;0.477793469
96.257065;27.595917;21.40992079;4.623906566
99.202498;26.759054;24.39421879;5.613900676
116.292837;28.969966;27.71420479;12.79002741
143.762926;24.726676;40.37769479;21.75269712
170.757852;13.529702;60.22360479;26.25664925
187.564278;13.213351;81.79895079;19.02457656
199.135258;11.906;87.82939579;22.0886059
200.514721;11.424007;87.58291179;25.92144422
201.411615;11.21791;79.79150079;46.38872181
201.505755;10.761652;74.04460879;141.6269886
201.745115;9.666766;69.46071079;171.8226131
199.510573;9.744913;66.38995779;111.6179201
189.899651;9.216544;67.68325479;52.97700343
175.669042;9.535394;74.92564979;28.72865665
160.744475;9.978456;72.31790579;7.393459599
153.968524;10.05309;69.96124479;0.883940838
144.462105;11.488216;70.28203579;0
132.665701;12.285874;60.91807379;0
121.555101;13.422044;51.59284179;0
110.287008;17.181335;42.42294279;0
105.05707;15.428603;38.32203279;0
100.920694;21.748377;29.49599979;0
99.088536;24.141246;24.36377879;0
98.204117;26.238051;21.19498179;3.801029811
98.664812;26.320408;21.40992079;13.11597428
101.827498;25.425081;24.39421879;40.72225118
118.917837;28.552575;27.71420479;74.74638775
146.387926;24.726676;40.37769479;53.23028035
173.251104;13.529702;60.22360479;95.71506759
191.883105;13.213351;81.79895079;113.7783937
222.012318;28.856;87.82939579;166.9089892
220.179114;13.242007;87.58291179;145.0243771
220.47811;12.35191;79.79150079;177.7124035
220.635178;11.419652;74.04460879;95.80366298
221.500608;10.406766;69.46071079;90.0332437
220.712165;11.171913;66.38995779;48.74063313
213.576706;11.373544;67.68325479;38.22140535
200.721074;12.724394;74.92564979;16.37558581
186.822475;14.182456;72.31790579;5.438329305
180.289524;15.28609;69.96124479;0.352471067
168.463105;17.501216;70.28203579;0
146.777701;12.285874;60.91807379;0
124.180101;13.422044;51.59284179;0
113.206467;16.696609;42.42294279;0
105.314383;14.851761;38.32203279;0
101.288413;21.37499;29.49599979;0
99.629645;27.814479;24.36377879;0
98.712581;28.199246;21.19498179;2.176173777
99.071619;28.75668;21.40992079;6.299965153
102.271112;27.844672;24.39421879;18.08390683
119.282747;38.720117;27.71420479;19.40093524
146.841806;44.634449;40.37769479;12.86511758
173.824491;45.34249;60.22360479;22.26292367
192.410678;52.435075;81.79895079;42.42573404
223.288093;71.223276;87.82939579;83.85749345
219.67427;50.638212;87.58291179;112.3446018
218.276147;18.773692;79.79150079;100.9091205
217.552406;47.926632;74.04460879;125.7347884
218.176425;47.402354;69.46071079;105.8500247
217.621061;49.869432;66.38995779;79.22394172
211.271946;50.75226;67.68325479;39.38720392
200.468977;50.236925;74.92564979;22.78426535
189.235098;57.820153;72.31790579;7.26281496
183.549495;56.358786;69.96124479;0.212935214
171.481832;60.437259;70.28203579;0
147.263218;49.637035;60.91807379;0
124.210101;13.422044;51.59284179;0
113.954008;17.181335;42.42294279;0
107.413055;15.428006;37.80437379;0
103.488783;21.834006;28.81356279;0
101.540208;24.371056;23.75287979;0
100.015266;26.467666;20.67593379;3.931345435
100.03119;26.435363;20.62219779;12.10834385
101.876971;25.421085;23.86522079;25.06459749
112.960251;28.225054;26.72724979;100.0531638
131.675835;25.027067;38.87036679;132.5443053
156.759732;14.41932;58.31001779;120.0221174
178.35667;14.187965;79.84078879;105.9520004
232.779796;17.248728;85.93912179;134.9694911
243.342685;12.679334;85.77913879;153.6084597
244.94382;12.558283;77.87953379;162.0509789
246.754595;12.29487;72.00793779;177.7985508
245.404375;11.277492;67.43307579;131.3852699
239.833465;11.384086;64.47647179;107.7845029
231.207997;10.890494;65.67318679;86.03977574
219.350638;11.224536;72.71389679;48.73848726
199.555585;11.581694;70.22469279;17.28077766
188.386209;11.729696;67.61147379;4.870324362
176.165453;12.66641;67.85872479;0
141.960416;12.710019;59.11437979;0
122.034365;13.707027;50.89197279;0
112.27109;17.289457;42.08344879;0
105.59556;15.472178;37.80437379;0
101.485623;21.790648;28.81356279;0
99.20072;24.0742;23.75287979;0.102734122
97.97395;26.09143;20.67593379;5.725905222
97.360775;25.986731;20.62219779;22.47551418
98.803613;24.860428;23.86522079;86.50916197
108.788416;27.422053;26.72724979;165.4266368
126.086147;23.237817;38.87036679;263.4698319
146.283298;12.184584;58.31001779;333.0199886
160.165843;12.048096;79.84078879;384.6598224
184.061583;11.494533;85.93912179;413.1040617
195.015209;10.507216;85.77913879;417.7809286
199.684953;10.283818;77.87953379;403.9333374
201.4406;9.761615;72.00793779;368.1323565
202.926131;8.835677;67.43307579;315.2124043
202.203375;8.853646;64.47647179;243.8743428
197.192275;8.370307;65.67318679;159.7652765
188.389113;8.803658;72.71389679;72.10199418
174.821857;9.325963;70.22469279;20.00848441
173.274365;9.623279;67.61147379;6.106094968
163.562981;11.098826;67.85872479;0
138.369815;11.858273;59.11437979;0
119.29286;13.05984;50.89197279;0
110.050237;17.006411;42.08344879;0
105.06807;15.428603;38.32203279;0
100.920694;21.748377;29.49599979;0
99.088536;24.141246;24.36377879;0.021805335
98.204117;26.238051;21.19498179;5.773884545
98.664812;26.320408;21.40992079;23.27166263
101.827498;25.425081;24.39421879;88.76137056
118.988837;28.552575;27.71420479;176.5148398
146.650926;24.726676;40.37769479;257.4705397
173.596852;13.529702;60.22360479;326.0106335
193.436435;13.213351;81.79895079;373.6872799
215.64515;11.906;87.82939579;402.2799463
230.392567;11.424007;87.58291179;407.8617931
232.496615;11.21791;79.79150079;395.1977372
234.059115;10.761652;74.04460879;360.9946264
235.931674;9.666766;69.46071079;309.8503685
235.397286;9.744913;66.38995779;239.067931
226.462502;9.216544;67.68325479;155.9564675
212.643097;9.535394;74.92564979;69.81286674
197.747475;9.978456;72.31790579;19.49152811
188.378524;10.05309;69.96124479;5.26180435
172.168105;11.488216;70.28203579;0
147.241701;12.285874;60.91807379;0
124.207101;13.422044;51.59284179;0
112.912008;17.181335;42.42294279;0
102.604215;15.428603;38.32203279;0
98.612473;19.182045;29.49599979;0
96.908172;21.149807;24.36377879;0
96.051257;14.914805;21.19498179;6.005901518
96.406717;24.0092;21.40992079;22.54696844
99.488223;21.91003;24.39421879;85.95115126
116.292837;27.576882;27.71420479;172.5396172
143.762926;24.726676;40.37769479;253.8314299
170.572852;13.529702;60.22360479;316.0330159
186.907815;13.213351;81.79895079;361.2918888
198.53415;11.906;87.82939579;387.4698343
201.335335;11.424007;87.58291179;388.9884207
203.293571;11.21791;79.79150079;371.2828042
205.437368;10.761652;74.04460879;339.9467086
207.313337;9.666766;69.46071079;295.3270953
206.567999;9.744913;66.38995779;218.824
197.162896;9.216544;67.68325479;136.8460023
181.331428;9.535394;74.92564979;64.49441715
161.874475;9.978456;72.31790579;17.90926671
154.852524;10.05309;69.96124479;4.600597799
145.013105;11.488216;70.28203579;0
132.784701;12.285874;60.91807379;0
121.555101;13.422044;51.59284179;0
110.665685;12.974785;42.42294279;0
102.878635;12.44498;38.32203279;0
98.884129;23.479852;29.49599979;0
97.223892;30.491918;24.36377879;0
96.378187;32.108251;21.19498179;4.90224999
96.765874;35.986442;21.40992079;24.81259309
99.894217;33.458591;24.39421879;78.97734093
116.875735;42.230303;27.71420479;162.7376835
144.295639;43.624733;40.37769479;236.5307452
171.108958;11.799712;60.22360479;307.2647784
186.466462;12.633658;81.79895079;353.4074048
194.296603;11.99847;87.82939579;382.2266243
195.136661;11.424007;87.58291179;380.9390266
196.44778;11.21791;79.79150079;367.0327658
197.94017;10.761652;74.04460879;347.0690843
199.202369;9.666766;69.46071079;277.5763692
198.493035;9.744913;66.38995779;212.8234085
190.108148;9.216544;67.68325479;133.3850626
175.943436;9.535394;74.92564979;62.41035422
160.709475;9.978456;72.31790579;18.58215497
154.108436;10.05309;69.96124479;4.519277539
144.636605;11.488216;70.28203579;0
132.934822;12.781385;60.91807379;0
121.950381;15.331568;51.59284179;0
110.91834;47.106245;42.42294279;0
105.711816;48.180013;38.32203279;0
101.653438;50.075847;29.49599979;0
99.954128;56.251884;24.36377879;0
99.121246;57.426837;21.19498179;7.631581755
99.53054;59.252641;21.40992079;28.29697213
102.688388;57.491404;24.39421879;60.65622988
119.718729;65.652237;27.71420479;152.3011713
147.204456;68.928044;40.37769479;228.2205782
174.05083;63.178996;60.22360479;313.6105492
192.476622;61.291923;81.79895079;362.6254962
213.15261;61.46392;87.82939579;386.5254707
215.422859;14.725428;87.58291179;365.1236118
215.255075;12.311282;79.79150079;367.6377766
215.323096;11.720123;74.04460879;334.9053521
216.018595;9.666766;69.46071079;279.4156014
214.999;9.883462;66.38995779;208.9661661
207.828296;9.899745;67.68325479;138.7385194
195.590167;11.363697;74.92564979;63.78595623
182.139585;13.847837;72.31790579;18.19984949
175.67314;14.234117;69.96124479;4.443733446
163.275783;49.424103;70.28203579;0
147.282032;53.142452;60.91807379;0
124.66924;54.744594;51.59284179;0
113.505908;55.066754;42.42294279;0
105.522564;49.477372;38.32203279;0
101.356323;31.292107;29.49599979;0
99.498094;32.843916;24.36377879;0
98.649012;34.715797;21.19498179;6.111871134
99.041689;34.517606;21.40992079;21.08731261
102.192164;33.210994;24.39421879;55.8298452
119.187376;35.977366;27.71420479;129.6844605
146.684126;31.123429;40.37769479;169.4414952
173.643425;18.659537;60.22360479;217.900206
192.226026;18.008681;81.79895079;285.84146
211.352522;22.502642;87.82939579;299.1479697
215.754441;11.799285;87.58291179;320.9573924
215.478247;11.163795;79.79150079;287.8557182
215.51723;11.064534;74.04460879;288.569256
216.123794;9.666766;69.46071079;180.4786675
215.108217;9.744913;66.38995779;67.01202614
207.933719;8.959144;67.68325479;52.50648956
195.367111;9.816093;74.92564979;24.15326253
182.048333;11.078162;72.31790579;16.77618564
175.742788;11.33034;69.96124479;2.926683944
164.840653;14.445426;70.28203579;0
147.056233;12.913275;60.91807379;0
124.425203;13.70666;51.59284179;0
113.300045;18.028729;42.42294279;0
106.177822;17.334127;37.80437379;0
101.971095;23.697417;28.81356279;0
99.972293;26.791098;23.75287979;0
98.501268;29.253138;20.67593379;7.808435725
98.049255;30.344723;20.62219779;26.1647213
99.480313;26.639483;23.86522079;65.1805419
110.112251;29.943853;26.72724979;138.1131242
128.737298;25.420209;38.87036679;222.5715666
153.941057;14.799235;58.31001779;286.208207
175.471187;14.162362;79.84078879;302.8096767
193.248153;17.089728;85.93912179;314.5819166
202.247306;12.679334;85.77913879;348.9216935
202.941524;12.558283;77.87953379;293.9524848
204.210435;12.29487;72.00793779;236.0073424
204.166673;11.277492;67.43307579;202.6732765
201.835688;11.384086;64.47647179;185.0656508
195.43452;10.890494;65.67318679;124.7853423
185.8245;11.224536;72.71389679;60.84250704
170.167585;11.581694;70.22469279;17.73398423
162.284118;11.729696;67.61147379;3.61144909
151.838889;12.66641;67.85872479;0
140.085416;12.710019;59.11437979;0
120.712365;13.707027;50.89197279;0
111.27709;17.289457;42.08344879;0
105.050705;15.472178;37.80437379;0
101.333521;21.985062;28.81356279;0
99.273195;24.513832;23.75287979;0
98.123628;26.92586;20.67593379;3.875399487
97.348097;26.290283;20.62219779;21.64373623
98.343613;24.860428;23.86522079;53.88301055
108.194416;27.422053;26.72724979;128.2559316
125.529147;23.237817;38.87036679;145.0361469
145.875298;12.184584;58.31001779;247.507633
159.917843;12.048096;79.84078879;216.9133158
189.507819;14.402533;85.93912179;308.4813814
202.964026;10.507216;85.77913879;316.8426138
206.618722;10.283818;77.87953379;275.1998342
210.2251;9.761615;72.00793779;244.7344697
213.309328;8.835677;67.43307579;210.8056995
213.134889;8.853646;64.47647179;137.74859
207.558771;8.370307;65.67318679;96.50268284
196.547377;8.803658;72.71389679;51.4302756
178.479857;9.325963;70.22469279;15.1840415
170.389365;9.623279;67.61147379;3.370603359
158.350981;11.098826;67.85872479;0
137.702815;11.858273;59.11437979;0
118.79386;13.05984;50.89197279;0
110.32034;11.377435;42.08344879;0
116.174447;17.67481;33.24363579;0
112.371509;14.014655;25.62670679;0
111.594847;22.073413;22.29376379;0
111.329183;23.180311;20.36504879;5.496873914
112.313876;24.619092;23.60930079;26.28141458
119.148396;29.880233;34.66510679;71.55831632
144.531856;34.674286;59.32214479;153.2338287
183.649546;41.336962;84.70130479;224.3163313
213.869444;21.401474;76.10000879;211.5044149
231.134897;24.188503;71.51482679;171.2816219
248.573913;28.292041;71.81095979;166.7273082
252.361698;20.582522;68.72829279;201.8205854
252.76408;20.835575;66.57744579;200.6744061
254.228132;19.188932;64.83441579;162.0669546
257.942089;16.263391;67.84602779;122.5934315
259.139307;15.286008;67.54723579;79.6133517
247.366677;14.479331;73.67146579;46.66874263
223.658399;13.409846;81.30688379;39.7299841
205.706724;14.382475;79.84432079;16.2488057
199.451629;15.754385;76.88462979;2.250810012
186.971999;16.656893;74.87995879;0
169.473136;17.380947;62.87234379;0
144.332164;20.904806;57.11736579;0
129.111853;25.361748;47.74780679;0
113.412315;30.339897;33.24363579;0
109.476135;35.013942;25.62670679;0
108.525996;37.970629;22.29376379;0
108.254263;40.160397;20.36504879;0
109.209932;38.045554;23.60930079;0
116.066606;34.763069;34.66510679;2.414624948
141.212524;31.040442;59.32214479;2.924289384
180.228788;27.109804;84.70130479;4.45594381
210.473144;25.87752;76.10000879;5.877397144
226.429563;25.997719;71.51482679;8.751845762
236.49615;21.451041;71.81095979;7.761851652
238.433768;20.582522;68.72829279;13.80312619
241.680331;20.835575;66.57744579;16.32386687
242.22495;19.188932;64.83441579;22.86034256
246.041508;16.263391;67.84602779;14.03060387
246.156957;15.286008;67.54723579;13.05930005
233.271647;14.479331;73.67146579;9.904026462
209.08742;13.409846;81.30688379;7.773403985
185.173507;14.382475;79.84432079;4.91529682
178.969823;15.754385;76.88462979;0
169.361303;16.656893;74.87995879;0
155.348639;17.324874;62.87234379;0
141.286633;20.261681;57.11736579;0
126.121561;23.378429;47.74780679;0
