Month;Date;Hours;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø
7;22.07.2020;19 - 20;16.39;16.39;16.39;32.36;32.36;32.36
7;22.07.2020;20 - 21;16.07;16.07;16.07;32.25;32.25;32.25
7;22.07.2020;21 - 22;16.07;16.07;16.07;32.15;32.15;32.15
7;22.07.2020;22 - 23;15.97;15.97;15.97;31.83;31.83;31.83
7;22.07.2020;23 - 00;15.76;15.76;15.76;23.85;23.85;23.85
7;23.07.2020;00 - 01;15.94;15.94;15.94;26.5;26.5;26.5
7;23.07.2020;01 - 02;15.83;15.83;15.83;22.7;22.7;22.7
7;23.07.2020;02 - 03;15.73;15.73;15.73;21.43;21.43;21.43
7;23.07.2020;03 - 04;15.73;15.73;15.73;19.64;19.64;19.64
7;23.07.2020;04 - 05;15.73;15.73;15.73;15.83;15.83;15.83
7;23.07.2020;05 - 06;15.83;15.83;15.83;25.02;25.02;25.02
7;23.07.2020;06 - 07;16.15;16.15;16.15;26.92;26.92;26.92
7;23.07.2020;07 - 08;17;17;17;27.02;27.02;27.02
7;23.07.2020;08 - 09;17.42;17.42;17.42;28.61;28.61;28.61
7;23.07.2020;09 - 10;17.52;17.52;17.52;29.14;29.14;29.14
7;23.07.2020;10 - 11;17.63;17.63;17.63;28.92;28.92;28.92
7;23.07.2020;11 - 12;17.52;17.52;17.52;28.61;28.61;28.61
7;23.07.2020;12 - 13;17.42;17.42;17.42;27.02;27.02;27.02
7;23.07.2020;13 - 14;17.42;17.42;17.42;26.71;26.71;26.71
7;23.07.2020;14 - 15;17.42;17.42;17.42;26.6;26.6;26.6
7;23.07.2020;15 - 16;17.31;17.31;17.31;26.07;26.07;26.07
7;23.07.2020;16 - 17;17;17;17;24.91;24.91;24.91
7;23.07.2020;17 - 18;16.89;16.89;16.89;24.49;24.49;24.49
7;23.07.2020;18 - 19;16.78;16.78;16.78;25.55;25.55;25.55
7;23.07.2020;19 - 20;16.68;16.68;16.68;25.97;25.97;25.97
7;23.07.2020;20 - 21;16.57;16.57;16.57;31.67;31.67;31.67
7;23.07.2020;21 - 22;16.47;16.47;16.47;31.88;31.88;31.88
7;23.07.2020;22 - 23;16.26;16.26;16.26;31.67;31.67;31.67
7;23.07.2020;23 - 00;16.05;16.05;16.05;31.25;31.25;31.25
7;24.07.2020;00 - 01;16;16;16;25.01;25.01;25.01
7;24.07.2020;01 - 02;15.79;15.79;15.79;23.52;23.52;23.52
7;24.07.2020;02 - 03;15.68;15.68;15.68;22.04;22.04;22.04
7;24.07.2020;03 - 04;15.58;15.58;15.58;21.93;21.93;21.93
7;24.07.2020;04 - 05;15.58;15.58;15.58;23.1;23.1;23.1
7;24.07.2020;05 - 06;15.68;15.68;15.68;26.17;26.17;26.17
7;24.07.2020;06 - 07;15.89;15.89;15.89;30.73;30.73;30.73
7;24.07.2020;07 - 08;16.42;16.42;16.42;31.36;31.36;31.36
7;24.07.2020;08 - 09;16.85;16.85;16.85;34.54;34.54;34.54
7;24.07.2020;09 - 10;16.95;16.95;16.95;34.75;34.75;34.75
7;24.07.2020;10 - 11;17.06;17.06;17.06;34.65;34.65;34.65
7;24.07.2020;11 - 12;17.06;17.06;17.06;34.23;34.23;34.23
7;24.07.2020;12 - 13;16.85;16.85;16.85;33.8;33.8;33.8
7;24.07.2020;13 - 14;16.74;16.74;16.74;32.53;32.53;32.53
7;24.07.2020;14 - 15;16.64;16.64;16.64;32.11;32.11;32.11
7;24.07.2020;15 - 16;16.53;16.53;16.53;28.5;28.5;28.5
7;24.07.2020;16 - 17;16.42;16.42;16.42;28.4;28.4;28.4
7;24.07.2020;17 - 18;16.32;16.32;16.32;28.19;28.19;28.19
7;24.07.2020;18 - 19;16.32;16.32;16.32;28.4;28.4;28.4
7;24.07.2020;19 - 20;16.32;16.32;16.32;28.5;28.5;28.5
7;24.07.2020;20 - 21;16.21;16.21;16.21;28.5;28.5;28.5
7;24.07.2020;21 - 22;16.11;16.11;16.11;29.67;29.67;29.67
7;24.07.2020;22 - 23;16.11;16.11;16.11;30.52;30.52;30.52
7;24.07.2020;23 - 00;16;16;16;29.14;29.14;29.14
7;25.07.2020;00 - 01;16.14;16.14;16.14;28.01;28.01;28.01
7;25.07.2020;01 - 02;15.93;15.93;15.93;27.37;27.37;27.37
7;25.07.2020;02 - 03;15.93;15.93;15.93;27.26;27.26;27.26
7;25.07.2020;03 - 04;15.82;15.82;15.82;27.05;27.05;27.05
7;25.07.2020;04 - 05;15.82;15.82;15.82;26.94;26.94;26.94
7;25.07.2020;05 - 06;15.82;15.82;15.82;27.05;27.05;27.05
7;25.07.2020;06 - 07;15.93;15.93;15.93;27.58;27.58;27.58
7;25.07.2020;07 - 08;16.04;16.04;16.04;27.69;27.69;27.69
7;25.07.2020;08 - 09;16.57;16.57;16.57;29.4;29.4;29.4
7;25.07.2020;09 - 10;16.89;16.89;16.89;30.58;30.58;30.58
7;25.07.2020;10 - 11;17.11;17.11;17.11;31.33;31.33;31.33
7;25.07.2020;11 - 12;17.11;17.11;17.11;31.43;31.43;31.43
7;25.07.2020;12 - 13;17;17;17;31.01;31.01;31.01
7;25.07.2020;13 - 14;16.89;16.89;16.89;30.36;30.36;30.36
7;25.07.2020;14 - 15;16.79;16.79;16.79;29.83;29.83;29.83
7;25.07.2020;15 - 16;16.68;16.68;16.68;29.51;29.51;29.51
7;25.07.2020;16 - 17;16.57;16.57;16.57;29.83;29.83;29.83
7;25.07.2020;17 - 18;16.57;16.57;16.57;30.47;30.47;30.47
7;25.07.2020;18 - 19;16.57;16.57;16.57;30.47;30.47;30.47
7;25.07.2020;19 - 20;16.46;16.46;16.46;30.36;30.36;30.36
7;25.07.2020;20 - 21;16.36;16.36;16.36;29.94;29.94;29.94
7;25.07.2020;21 - 22;16.25;16.25;16.25;29.19;29.19;29.19
7;25.07.2020;22 - 23;16.14;16.14;16.14;28.33;28.33;28.33
7;25.07.2020;23 - 00;16.04;16.04;16.04;27.8;27.8;27.8
7;26.07.2020;00 - 01;15.99;15.99;15.99;25.47;25.47;25.47
7;26.07.2020;01 - 02;15.88;15.88;15.88;24.94;24.94;24.94
7;26.07.2020;02 - 03;15.77;15.77;15.77;24.73;24.73;24.73
7;26.07.2020;03 - 04;15.67;15.67;15.67;24.62;24.62;24.62
7;26.07.2020;04 - 05;15.67;15.67;15.67;24.41;24.41;24.41
7;26.07.2020;05 - 06;15.56;15.56;15.56;24.41;24.41;24.41
7;26.07.2020;06 - 07;15.67;15.67;15.67;24.62;24.62;24.62
7;26.07.2020;07 - 08;15.77;15.77;15.77;24.83;24.83;24.83
7;26.07.2020;08 - 09;15.99;15.99;15.99;25.37;25.37;25.37
7;26.07.2020;09 - 10;16.31;16.31;16.31;25.47;25.47;25.47
7;26.07.2020;10 - 11;16.52;16.52;16.52;25.37;25.37;25.37
7;26.07.2020;11 - 12;15.88;15.88;15.88;21.32;21.32;21.32
7;26.07.2020;12 - 13;14.6;14.6;14.6;15.35;15.35;15.35
7;26.07.2020;13 - 14;13.75;13.75;13.75;15.03;15.03;15.03
7;26.07.2020;14 - 15;11.62;11.62;11.62;12.79;12.79;12.79
7;26.07.2020;15 - 16;13.22;13.22;13.22;13.22;13.22;13.22
7;26.07.2020;16 - 17;14.92;14.92;14.92;14.92;14.92;14.92
7;26.07.2020;17 - 18;16.41;16.41;16.41;21.21;21.21;21.21
7;26.07.2020;18 - 19;16.63;16.63;16.63;23.66;23.66;23.66
7;26.07.2020;19 - 20;16.52;16.52;16.52;23.45;23.45;23.45
7;26.07.2020;20 - 21;16.41;16.41;16.41;23.13;23.13;23.13
7;26.07.2020;21 - 22;16.31;16.31;16.31;22.81;22.81;22.81
7;26.07.2020;22 - 23;16.2;16.2;16.2;22.49;22.49;22.49
7;26.07.2020;23 - 00;15.88;15.88;15.88;20.25;20.25;20.25
7;27.07.2020;00 - 01;15.88;15.88;15.88;18.86;18.86;18.86
7;27.07.2020;01 - 02;15.67;15.67;15.67;17.48;17.48;17.48
7;27.07.2020;02 - 03;15.56;15.56;15.56;16.73;16.73;16.73
7;27.07.2020;03 - 04;15.56;15.56;15.56;16.41;16.41;16.41
7;27.07.2020;04 - 05;15.56;15.56;15.56;18.76;18.76;18.76
7;27.07.2020;05 - 06;15.67;15.67;15.67;24.62;24.62;24.62
7;27.07.2020;06 - 07;15.77;15.77;15.77;26.33;26.33;26.33
7;27.07.2020;07 - 08;16.2;16.2;16.2;26.43;26.43;26.43
7;27.07.2020;08 - 09;16.52;16.52;16.52;27.6;27.6;27.6
7;27.07.2020;09 - 10;16.73;16.73;16.73;27.92;27.92;27.92
7;27.07.2020;10 - 11;16.73;16.73;16.73;28.14;28.14;28.14
7;27.07.2020;11 - 12;16.73;16.73;16.73;28.03;28.03;28.03
7;27.07.2020;12 - 13;16.63;16.63;16.63;28.03;28.03;28.03
7;27.07.2020;13 - 14;16.52;16.52;16.52;27.92;27.92;27.92
7;27.07.2020;14 - 15;16.41;16.41;16.41;27.92;27.92;27.92
7;27.07.2020;15 - 16;16.41;16.41;16.41;28.03;28.03;28.03
7;27.07.2020;16 - 17;16.41;16.41;16.41;27.5;27.5;27.5
7;27.07.2020;17 - 18;16.31;16.31;16.31;27.5;27.5;27.5
7;27.07.2020;18 - 19;16.31;16.31;16.31;27.07;27.07;27.07
7;27.07.2020;19 - 20;16.2;16.2;16.2;26.86;26.86;26.86
7;27.07.2020;20 - 21;16.09;16.09;16.09;26.33;26.33;26.33
7;27.07.2020;21 - 22;15.99;15.99;15.99;25.9;25.9;25.9
7;27.07.2020;22 - 23;15.77;15.77;15.77;25.05;25.05;25.05
7;27.07.2020;23 - 00;15.67;15.67;15.67;23.23;23.23;23.23
7;28.07.2020;00 - 01;15.03;15.03;15.03;17.58;17.58;17.58
7;28.07.2020;01 - 02;14.28;14.28;14.28;16.73;16.73;16.73
7;28.07.2020;02 - 03;13.53;13.53;13.53;15.98;15.98;15.98
7;28.07.2020;03 - 04;13.11;13.11;13.11;15.88;15.88;15.88
7;28.07.2020;04 - 05;12.89;12.89;12.89;15.88;15.88;15.88
7;28.07.2020;05 - 06;13.64;13.64;13.64;15.88;15.88;15.88
7;28.07.2020;06 - 07;15.03;15.03;15.03;17.16;17.16;17.16
7;28.07.2020;07 - 08;15.45;15.45;15.45;17.9;17.9;17.9
7;28.07.2020;08 - 09;15.67;15.67;15.67;18.01;18.01;18.01
7;28.07.2020;09 - 10;15.88;15.88;15.88;18.12;18.12;18.12
7;28.07.2020;10 - 11;15.88;15.88;15.88;18.44;18.44;18.44
7;28.07.2020;11 - 12;15.88;15.88;15.88;18.01;18.01;18.01
7;28.07.2020;12 - 13;15.88;15.88;15.88;17.69;17.69;17.69
7;28.07.2020;13 - 14;15.88;15.88;15.88;17.8;17.8;17.8
7;28.07.2020;14 - 15;15.77;15.77;15.77;16.94;16.94;16.94
7;28.07.2020;15 - 16;15.77;15.77;15.77;17.69;17.69;17.69
7;28.07.2020;16 - 17;15.67;15.67;15.67;17.48;17.48;17.48
7;28.07.2020;17 - 18;15.67;15.67;15.67;17.58;17.58;17.58
7;28.07.2020;18 - 19;15.56;15.56;15.56;17.37;17.37;17.37
7;28.07.2020;19 - 20;15.56;15.56;15.56;17.16;17.16;17.16
7;28.07.2020;20 - 21;15.56;15.56;15.56;17.26;17.26;17.26
7;28.07.2020;21 - 22;15.45;15.45;15.45;17.05;17.05;17.05
7;28.07.2020;22 - 23;15.45;15.45;15.45;17.16;17.16;17.16
7;28.07.2020;23 - 00;15.35;15.35;15.35;15.98;15.98;15.98
7;29.07.2020;00 - 01;11.24;11.24;11.24;17.02;17.02;17.02
7;29.07.2020;01 - 02;10.6;10.6;10.6;16.6;16.6;16.6
7;29.07.2020;02 - 03;10.6;10.6;10.6;15.85;15.85;15.85
7;29.07.2020;03 - 04;10.81;10.81;10.81;14.35;14.35;14.35
7;29.07.2020;04 - 05;11.13;11.13;11.13;13.6;13.6;13.6
7;29.07.2020;05 - 06;12.1;12.1;12.1;15.63;15.63;15.63
7;29.07.2020;06 - 07;13.92;13.92;13.92;20.13;20.13;20.13
7;29.07.2020;07 - 08;14.99;14.99;14.99;21.41;21.41;21.41
7;29.07.2020;08 - 09;14.99;14.99;14.99;22.7;22.7;22.7
7;29.07.2020;09 - 10;15.1;15.1;15.1;25.05;25.05;25.05
7;29.07.2020;10 - 11;15.1;15.1;15.1;25.16;25.16;25.16
7;29.07.2020;11 - 12;14.35;14.35;14.35;24.84;24.84;24.84
7;29.07.2020;12 - 13;11.13;11.13;11.13;14.67;14.67;14.67
7;29.07.2020;13 - 14;9.42;9.42;9.42;10.71;10.71;10.71
7;29.07.2020;14 - 15;9.21;9.21;9.21;11.67;11.67;11.67
7;29.07.2020;15 - 16;10.49;10.49;10.49;15.31;15.31;15.31
7;29.07.2020;16 - 17;13.17;13.17;13.17;22.8;22.8;22.8
7;29.07.2020;17 - 18;14.24;14.24;14.24;24.84;24.84;24.84
7;29.07.2020;18 - 19;14.35;14.35;14.35;24.95;24.95;24.95
7;29.07.2020;19 - 20;14.13;14.13;14.13;24.84;24.84;24.84
7;29.07.2020;20 - 21;14.03;14.03;14.03;24.2;24.2;24.2
7;29.07.2020;21 - 22;13.92;13.92;13.92;25.37;25.37;25.37
7;29.07.2020;22 - 23;13.7;13.7;13.7;25.27;25.27;25.27
7;29.07.2020;23 - 00;11.99;11.99;11.99;24.95;24.95;24.95
7;30.07.2020;00 - 01;10.12;10.12;10.12;17.26;17.26;17.26
7;30.07.2020;01 - 02;9.48;9.48;9.48;15.45;15.45;15.45
7;30.07.2020;02 - 03;8.95;8.95;8.95;14.38;14.38;14.38
7;30.07.2020;03 - 04;8.74;8.74;8.74;9.91;9.91;9.91
7;30.07.2020;04 - 05;8.42;8.42;8.42;8.42;8.42;8.42
7;30.07.2020;05 - 06;9.16;9.16;9.16;15.24;15.24;15.24
7;30.07.2020;06 - 07;9.91;9.91;9.91;16.73;16.73;16.73
7;30.07.2020;07 - 08;13.85;13.85;13.85;18.65;18.65;18.65
7;30.07.2020;08 - 09;15.02;15.02;15.02;18.97;18.97;18.97
7;30.07.2020;09 - 10;15.24;15.24;15.24;19.07;19.07;19.07
7;30.07.2020;10 - 11;15.34;15.34;15.34;18.97;18.97;18.97
7;30.07.2020;11 - 12;15.34;15.34;15.34;18.11;18.11;18.11
7;30.07.2020;12 - 13;15.34;15.34;15.34;16.09;16.09;16.09
7;30.07.2020;13 - 14;15.34;15.34;15.34;15.98;15.98;15.98
7;30.07.2020;14 - 15;15.24;15.24;15.24;15.45;15.45;15.45
7;30.07.2020;15 - 16;15.13;15.13;15.13;15.13;15.13;15.13
7;30.07.2020;16 - 17;15.24;15.24;15.24;15.24;15.24;15.24
7;30.07.2020;17 - 18;15.24;15.24;15.24;17.9;17.9;17.9
7;30.07.2020;18 - 19;15.13;15.13;15.13;19.07;19.07;19.07
7;30.07.2020;19 - 20;15.13;15.13;15.13;19.18;19.18;19.18
7;30.07.2020;20 - 21;15.13;15.13;15.13;19.29;19.29;19.29
7;30.07.2020;21 - 22;15.13;15.13;15.13;19.18;19.18;19.18
7;30.07.2020;22 - 23;15.02;15.02;15.02;19.71;19.71;19.71
7;30.07.2020;23 - 00;14.38;14.38;14.38;18.65;18.65;18.65
7;31.07.2020;00 - 01;12.85;12.85;12.85;15.42;15.42;15.42
7;31.07.2020;01 - 02;11.24;11.24;11.24;14.99;14.99;14.99
7;31.07.2020;02 - 03;10.71;10.71;10.71;14.46;14.46;14.46
7;31.07.2020;03 - 04;10.6;10.6;10.6;14.14;14.14;14.14
7;31.07.2020;04 - 05;10.82;10.82;10.82;14.46;14.46;14.46
7;31.07.2020;05 - 06;11.35;11.35;11.35;16.49;16.49;16.49
7;31.07.2020;06 - 07;13.6;13.6;13.6;22.49;22.49;22.49
7;31.07.2020;07 - 08;15.21;15.21;15.21;23.02;23.02;23.02
7;31.07.2020;08 - 09;15.53;15.53;15.53;18.63;18.63;18.63
7;31.07.2020;09 - 10;15.63;15.63;15.63;19.49;19.49;19.49
7;31.07.2020;10 - 11;15.74;15.74;15.74;19.81;19.81;19.81
7;31.07.2020;11 - 12;15.63;15.63;15.63;19.7;19.7;19.7
7;31.07.2020;12 - 13;15.63;15.63;15.63;19.7;19.7;19.7
7;31.07.2020;13 - 14;15.63;15.63;15.63;19.6;19.6;19.6
7;31.07.2020;14 - 15;15.53;15.53;15.53;19.28;19.28;19.28
7;31.07.2020;15 - 16;15.53;15.53;15.53;19.06;19.06;19.06
7;31.07.2020;16 - 17;15.42;15.42;15.42;23.34;23.34;23.34
7;31.07.2020;17 - 18;15.42;15.42;15.42;23.24;23.24;23.24
7;31.07.2020;18 - 19;15.31;15.31;15.31;23.13;23.13;23.13
7;31.07.2020;19 - 20;15.31;15.31;15.31;23.13;23.13;23.13
7;31.07.2020;20 - 21;15.21;15.21;15.21;22.81;22.81;22.81
7;31.07.2020;21 - 22;14.99;14.99;14.99;22.38;22.38;22.38
7;31.07.2020;22 - 23;14.67;14.67;14.67;22.27;22.27;22.27
7;31.07.2020;23 - 00;13.81;13.81;13.81;21.31;21.31;21.31
8;01.08.2020;00 - 01;13.34;13.34;13.34;20.98;20.98;20.98
8;01.08.2020;01 - 02;12.59;12.59;12.59;20.55;20.55;20.55
8;01.08.2020;02 - 03;11.84;11.84;11.84;20.34;20.34;20.34
8;01.08.2020;03 - 04;11.3;11.3;11.3;20.23;20.23;20.23
8;01.08.2020;04 - 05;10.76;10.76;10.76;20.23;20.23;20.23
8;01.08.2020;05 - 06;10.44;10.44;10.44;20.55;20.55;20.55
8;01.08.2020;06 - 07;10.44;10.44;10.44;21.2;21.2;21.2
8;01.08.2020;07 - 08;10.76;10.76;10.76;22.17;22.17;22.17
8;01.08.2020;08 - 09;11.41;11.41;11.41;22.7;22.7;22.7
8;01.08.2020;09 - 10;10.76;10.76;10.76;23.56;23.56;23.56
8;01.08.2020;10 - 11;11.73;11.73;11.73;24.86;24.86;24.86
8;01.08.2020;11 - 12;11.41;11.41;11.41;25.18;25.18;25.18
8;01.08.2020;12 - 13;10.54;10.54;10.54;24.32;24.32;24.32
8;01.08.2020;13 - 14;10.44;10.44;10.44;23.24;23.24;23.24
8;01.08.2020;14 - 15;10.33;10.33;10.33;22.38;22.38;22.38
8;01.08.2020;15 - 16;10.33;10.33;10.33;21.95;21.95;21.95
8;01.08.2020;16 - 17;10.33;10.33;10.33;21.84;21.84;21.84
8;01.08.2020;17 - 18;10.54;10.54;10.54;22.92;22.92;22.92
8;01.08.2020;18 - 19;10.54;10.54;10.54;22.81;22.81;22.81
8;01.08.2020;19 - 20;10.44;10.44;10.44;22.6;22.6;22.6
8;01.08.2020;20 - 21;11.08;11.08;11.08;22.38;22.38;22.38
8;01.08.2020;21 - 22;11.08;11.08;11.08;22.17;22.17;22.17
8;01.08.2020;22 - 23;10.76;10.76;10.76;22.17;22.17;22.17
8;01.08.2020;23 - 00;10.54;10.54;10.54;21.3;21.3;21.3
8;02.08.2020;00 - 01;11.3;11.3;11.3;20.56;20.56;20.56
8;02.08.2020;01 - 02;11.52;11.52;11.52;20.13;20.13;20.13
8;02.08.2020;02 - 03;11.52;11.52;11.52;19.92;19.92;19.92
8;02.08.2020;03 - 04;11.41;11.41;11.41;20.13;20.13;20.13
8;02.08.2020;04 - 05;11.2;11.2;11.2;19.81;19.81;19.81
8;02.08.2020;05 - 06;10.66;10.66;10.66;20.24;20.24;20.24
8;02.08.2020;06 - 07;10.23;10.23;10.23;21.32;21.32;21.32
8;02.08.2020;07 - 08;10.12;10.12;10.12;21.21;21.21;21.21
8;02.08.2020;08 - 09;9.15;9.15;9.15;21.75;21.75;21.75
8;02.08.2020;09 - 10;7.86;7.86;7.86;21.96;21.96;21.96
8;02.08.2020;10 - 11;9.04;9.04;9.04;22.5;22.5;22.5
8;02.08.2020;11 - 12;9.26;9.26;9.26;22.39;22.39;22.39
8;02.08.2020;12 - 13;9.47;9.47;9.47;22.39;22.39;22.39
8;02.08.2020;13 - 14;9.47;9.47;9.47;22.18;22.18;22.18
8;02.08.2020;14 - 15;9.47;9.47;9.47;22.18;22.18;22.18
8;02.08.2020;15 - 16;9.37;9.37;9.37;21.96;21.96;21.96
8;02.08.2020;16 - 17;9.26;9.26;9.26;21.75;21.75;21.75
8;02.08.2020;17 - 18;11.52;11.52;11.52;21.85;21.85;21.85
8;02.08.2020;18 - 19;15.18;15.18;15.18;21.85;21.85;21.85
8;02.08.2020;19 - 20;15.18;15.18;15.18;21.75;21.75;21.75
8;02.08.2020;20 - 21;15.18;15.18;15.18;21.64;21.64;21.64
8;02.08.2020;21 - 22;15.18;15.18;15.18;20.24;20.24;20.24
8;02.08.2020;22 - 23;14.1;14.1;14.1;19.81;19.81;19.81
8;02.08.2020;23 - 00;12.7;12.7;12.7;19.16;19.16;19.16
8;03.08.2020;00 - 01;13.46;13.46;13.46;19.49;19.49;19.49
8;03.08.2020;01 - 02;12.27;12.27;12.27;19.06;19.06;19.06
8;03.08.2020;02 - 03;11.73;11.73;11.73;18.63;18.63;18.63
8;03.08.2020;03 - 04;11.63;11.63;11.63;18.19;18.19;18.19
8;03.08.2020;04 - 05;11.73;11.73;11.73;17.87;17.87;17.87
8;03.08.2020;05 - 06;11.41;11.41;11.41;18.19;18.19;18.19
8;03.08.2020;06 - 07;13.03;13.03;13.03;19.16;19.16;19.16
8;03.08.2020;07 - 08;14;14;14;20.89;20.89;20.89
8;03.08.2020;08 - 09;14.53;14.53;14.53;22.18;22.18;22.18
8;03.08.2020;09 - 10;15.4;15.4;15.4;23.58;23.58;23.58
8;03.08.2020;10 - 11;15.5;15.5;15.5;24.55;24.55;24.55
8;03.08.2020;11 - 12;15.5;15.5;15.5;24.98;24.98;24.98
8;03.08.2020;12 - 13;15.4;15.4;15.4;24.76;24.76;24.76
8;03.08.2020;13 - 14;15.4;15.4;15.4;26.16;26.16;26.16
8;03.08.2020;14 - 15;15.4;15.4;15.4;26.05;26.05;26.05
8;03.08.2020;15 - 16;15.4;15.4;15.4;24.44;24.44;24.44
8;03.08.2020;16 - 17;15.29;15.29;15.29;23.58;23.58;23.58
8;03.08.2020;17 - 18;15.18;15.18;15.18;23.36;23.36;23.36
8;03.08.2020;18 - 19;15.07;15.07;15.07;22.93;22.93;22.93
8;03.08.2020;19 - 20;14.53;14.53;14.53;23.69;23.69;23.69
8;03.08.2020;20 - 21;14.21;14.21;14.21;24.44;24.44;24.44
8;03.08.2020;21 - 22;15.18;15.18;15.18;25.19;25.19;25.19
8;03.08.2020;22 - 23;14.96;14.96;14.96;23.9;23.9;23.9
8;03.08.2020;23 - 00;13.03;13.03;13.03;23.04;23.04;23.04
8;04.08.2020;00 - 01;13.74;13.74;13.74;22.97;22.97;22.97
8;04.08.2020;01 - 02;12.66;12.66;12.66;21.36;21.36;21.36
8;04.08.2020;02 - 03;12.02;12.02;12.02;21.03;21.03;21.03
8;04.08.2020;03 - 04;11.81;11.81;11.81;20.82;20.82;20.82
8;04.08.2020;04 - 05;12.02;12.02;12.02;20.61;20.61;20.61
8;04.08.2020;05 - 06;11.91;11.91;11.91;21.14;21.14;21.14
8;04.08.2020;06 - 07;14.6;14.6;14.6;22.32;22.32;22.32
8;04.08.2020;07 - 08;14.17;14.17;14.17;23.83;23.83;23.83
8;04.08.2020;08 - 09;14.17;14.17;14.17;24.68;24.68;24.68
8;04.08.2020;09 - 10;15.02;15.02;15.02;25.22;25.22;25.22
8;04.08.2020;10 - 11;15.13;15.13;15.13;25.54;25.54;25.54
8;04.08.2020;11 - 12;15.02;15.02;15.02;25.65;25.65;25.65
8;04.08.2020;12 - 13;15.02;15.02;15.02;25.86;25.86;25.86
8;04.08.2020;13 - 14;14.7;14.7;14.7;25.65;25.65;25.65
8;04.08.2020;14 - 15;14.49;14.49;14.49;25.65;25.65;25.65
8;04.08.2020;15 - 16;14.17;14.17;14.17;25.65;25.65;25.65
8;04.08.2020;16 - 17;13.95;13.95;13.95;25.76;25.76;25.76
8;04.08.2020;17 - 18;13.84;13.84;13.84;25.86;25.86;25.86
8;04.08.2020;18 - 19;13.95;13.95;13.95;25.86;25.86;25.86
8;04.08.2020;19 - 20;15.02;15.02;15.02;25.97;25.97;25.97
8;04.08.2020;20 - 21;14.6;14.6;14.6;25.86;25.86;25.86
8;04.08.2020;21 - 22;13.74;13.74;13.74;25.76;25.76;25.76
8;04.08.2020;22 - 23;12.88;12.88;12.88;25.54;25.54;25.54
8;04.08.2020;23 - 00;10.73;10.73;10.73;24.9;24.9;24.9
8;05.08.2020;00 - 01;10;10;10;26.02;26.02;26.02
8;05.08.2020;01 - 02;9.14;9.14;9.14;25.7;25.7;25.7
8;05.08.2020;02 - 03;8.39;8.39;8.39;25.27;25.27;25.27
8;05.08.2020;03 - 04;8.06;8.06;8.06;24.84;24.84;24.84
8;05.08.2020;04 - 05;7.85;7.85;7.85;24.08;24.08;24.08
8;05.08.2020;05 - 06;7.74;7.74;7.74;23.33;23.33;23.33
8;05.08.2020;06 - 07;9.03;9.03;9.03;23.98;23.98;23.98
8;05.08.2020;07 - 08;11.83;11.83;11.83;25.7;25.7;25.7
8;05.08.2020;08 - 09;12.58;12.58;12.58;25.59;25.59;25.59
8;05.08.2020;09 - 10;13.22;13.22;13.22;26.34;26.34;26.34
8;05.08.2020;10 - 11;13.65;13.65;13.65;26.66;26.66;26.66
8;05.08.2020;11 - 12;13.87;13.87;13.87;26.66;26.66;26.66
8;05.08.2020;12 - 13;13.98;13.98;13.98;26.77;26.77;26.77
8;05.08.2020;13 - 14;14.08;14.08;14.08;26.77;26.77;26.77
8;05.08.2020;14 - 15;14.19;14.19;14.19;26.99;26.99;26.99
8;05.08.2020;15 - 16;14.19;14.19;14.19;27.31;27.31;27.31
8;05.08.2020;16 - 17;14.19;14.19;14.19;27.63;27.63;27.63
8;05.08.2020;17 - 18;13.98;13.98;13.98;27.63;27.63;27.63
8;05.08.2020;18 - 19;13.76;13.76;13.76;27.2;27.2;27.2
8;05.08.2020;19 - 20;13.65;13.65;13.65;27.2;27.2;27.2
8;05.08.2020;20 - 21;13.87;13.87;13.87;27.2;27.2;27.2
8;05.08.2020;21 - 22;13.55;13.55;13.55;27.09;27.09;27.09
8;05.08.2020;22 - 23;13.98;13.98;13.98;26.88;26.88;26.88
8;05.08.2020;23 - 00;12.58;12.58;12.58;26.45;26.45;26.45
8;06.08.2020;00 - 01;12.49;12.49;12.49;27.11;27.11;27.11
8;06.08.2020;01 - 02;11.32;11.32;11.32;26.9;26.9;26.9
8;06.08.2020;02 - 03;10.78;10.78;10.78;26.69;26.69;26.69
8;06.08.2020;03 - 04;10.68;10.68;10.68;26.58;26.58;26.58
8;06.08.2020;04 - 05;10.78;10.78;10.78;26.58;26.58;26.58
8;06.08.2020;05 - 06;10.89;10.89;10.89;26.79;26.79;26.79
8;06.08.2020;06 - 07;13.02;13.02;13.02;27.33;27.33;27.33
8;06.08.2020;07 - 08;13.66;13.66;13.66;27.22;27.22;27.22
8;06.08.2020;08 - 09;14.09;14.09;14.09;29.04;29.04;29.04
8;06.08.2020;09 - 10;14.62;14.62;14.62;29.78;29.78;29.78
8;06.08.2020;10 - 11;14.73;14.73;14.73;31.38;31.38;31.38
8;06.08.2020;11 - 12;14.73;14.73;14.73;31.6;31.6;31.6
8;06.08.2020;12 - 13;14.62;14.62;14.62;31.49;31.49;31.49
8;06.08.2020;13 - 14;14.62;14.62;14.62;30.74;30.74;30.74
8;06.08.2020;14 - 15;14.52;14.52;14.52;30.74;30.74;30.74
8;06.08.2020;15 - 16;14.52;14.52;14.52;30.21;30.21;30.21
8;06.08.2020;16 - 17;14.41;14.41;14.41;29.57;29.57;29.57
