Month;Date;Hours;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø
3;21.03.2019;17 - 18;398.63;398.63;398.63;398.63;398.63;398.63
3;21.03.2019;18 - 19;406.77;406.77;406.77;406.77;406.77;406.77
3;21.03.2019;19 - 20;404.15;404.15;404.15;404.15;404.15;404.15
3;21.03.2019;20 - 21;397.08;397.08;397.08;397.08;397.08;397.08
3;21.03.2019;21 - 22;401.93;401.93;401.93;385.75;385.75;385.75
3;21.03.2019;22 - 23;395.73;395.73;395.73;375.38;375.38;375.38
3;21.03.2019;23 - 00;391.17;391.17;391.17;366.47;366.47;366.47
3;22.03.2019;00 - 01;381.32;381.32;381.32;343.4;343.4;343.4
3;22.03.2019;01 - 02;368.71;368.71;368.71;337.72;337.72;337.72
3;22.03.2019;02 - 03;366.89;366.89;366.89;344.65;344.65;344.65
3;22.03.2019;03 - 04;366.02;366.02;366.02;350.24;350.24;350.24
3;22.03.2019;04 - 05;368.91;368.91;368.91;367.37;367.37;367.37
3;22.03.2019;05 - 06;390.08;390.08;390.08;390.08;390.08;390.08
3;22.03.2019;06 - 07;413.37;413.37;413.37;413.37;413.37;413.37
3;22.03.2019;07 - 08;474.97;474.97;474.97;474.97;474.97;474.97
3;22.03.2019;08 - 09;458.41;458.41;458.41;458.41;458.41;458.41
3;22.03.2019;09 - 10;424.92;424.92;424.92;424.92;424.92;424.92
3;22.03.2019;10 - 11;401.63;401.63;401.63;401.63;401.63;401.63
3;22.03.2019;11 - 12;390.66;390.66;390.66;390.66;390.66;390.66
3;22.03.2019;12 - 13;385.65;385.65;385.65;385.65;385.65;385.65
3;22.03.2019;13 - 14;378.53;378.53;378.53;378.53;378.53;378.53
3;22.03.2019;14 - 15;372.28;372.28;372.28;372.28;372.28;372.28
3;22.03.2019;15 - 16;370.35;370.35;370.35;370.35;370.35;370.35
3;22.03.2019;16 - 17;376.99;376.99;376.99;376.99;376.99;376.99
3;22.03.2019;17 - 18;395.95;395.95;395.95;395.95;395.95;395.95
3;22.03.2019;18 - 19;402.79;402.79;402.79;397.3;397.3;397.3
3;22.03.2019;19 - 20;392.29;392.29;392.29;392.29;392.29;392.29
3;22.03.2019;20 - 21;387.1;387.1;387.1;379.88;379.88;379.88
3;22.03.2019;21 - 22;384.88;384.88;384.88;368.62;368.62;368.62
3;22.03.2019;22 - 23;382.96;382.96;382.96;350.04;350.04;350.04
3;22.03.2019;23 - 00;369.1;369.1;369.1;341.86;341.86;341.86
3;23.03.2019;00 - 01;363.5;363.5;363.5;339.4;339.4;339.4
3;23.03.2019;01 - 02;363.41;363.41;363.41;337.57;337.57;337.57
3;23.03.2019;02 - 03;362.54;362.54;362.54;330.82;330.82;330.82
3;23.03.2019;03 - 04;361.86;361.86;361.86;329.86;329.86;329.86
3;23.03.2019;04 - 05;361.77;361.77;361.77;331.4;331.4;331.4
3;23.03.2019;05 - 06;361.67;361.67;361.67;337.76;337.76;337.76
3;23.03.2019;06 - 07;364.95;364.95;364.95;344.13;344.13;344.13
3;23.03.2019;07 - 08;374.59;374.59;374.59;352.22;352.22;352.22
3;23.03.2019;08 - 09;370.44;370.44;370.44;361.48;361.48;361.48
3;23.03.2019;09 - 10;376.61;376.61;376.61;360.32;360.32;360.32
3;23.03.2019;10 - 11;371.79;371.79;371.79;356.47;356.47;356.47
3;23.03.2019;11 - 12;364.66;364.66;364.66;357.33;357.33;357.33
3;23.03.2019;12 - 13;361.57;361.57;361.57;357.91;357.91;357.91
3;23.03.2019;13 - 14;358.2;358.2;358.2;358.2;358.2;358.2
3;23.03.2019;14 - 15;361.38;361.38;361.38;357.33;357.33;357.33
3;23.03.2019;15 - 16;357.81;357.81;357.81;356.56;356.56;356.56
3;23.03.2019;16 - 17;361.96;361.96;361.96;358.1;358.1;358.1
3;23.03.2019;17 - 18;366.88;366.88;366.88;360.42;360.42;360.42
3;23.03.2019;18 - 19;381.91;381.91;381.91;373.43;373.43;373.43
3;23.03.2019;19 - 20;385.29;385.29;385.29;368.42;368.42;368.42
3;23.03.2019;20 - 21;385.09;385.09;385.09;360.42;360.42;360.42
3;23.03.2019;21 - 22;377.48;377.48;377.48;357.81;357.81;357.81
3;23.03.2019;22 - 23;378.35;378.35;378.35;352.71;352.71;352.71
3;23.03.2019;23 - 00;370.63;370.63;370.63;347.98;347.98;347.98
3;24.03.2019;00 - 01;378.54;378.54;378.54;348.08;348.08;348.08
3;24.03.2019;01 - 02;369.07;369.07;369.07;339.19;339.19;339.19
3;24.03.2019;02 - 03;366.55;366.55;366.55;338.51;338.51;338.51
3;24.03.2019;03 - 04;365.58;365.58;365.58;338.61;338.61;338.61
3;24.03.2019;04 - 05;364.81;364.81;364.81;339.29;339.29;339.29
3;24.03.2019;05 - 06;366.36;366.36;366.36;348.18;348.18;348.18
3;24.03.2019;06 - 07;367.62;367.62;367.62;352.63;352.63;352.63
3;24.03.2019;07 - 08;366.17;366.17;366.17;357.27;357.27;357.27
3;24.03.2019;08 - 09;367.33;367.33;367.33;358.24;358.24;358.24
3;24.03.2019;09 - 10;368.97;368.97;368.97;359.88;359.88;359.88
3;24.03.2019;10 - 11;370.03;370.03;370.03;360.46;360.46;360.46
3;24.03.2019;11 - 12;369.74;369.74;369.74;360.46;360.46;360.46
3;24.03.2019;12 - 13;367.71;367.71;367.71;359.69;359.69;359.69
3;24.03.2019;13 - 14;370.23;370.23;370.23;359.3;359.3;359.3
3;24.03.2019;14 - 15;366.55;366.55;366.55;359.59;359.59;359.59
3;24.03.2019;15 - 16;366.07;366.07;366.07;360.46;360.46;360.46
3;24.03.2019;16 - 17;367.13;367.13;367.13;361.43;361.43;361.43
3;24.03.2019;17 - 18;365.78;365.78;365.78;363.07;363.07;363.07
3;24.03.2019;18 - 19;379.12;379.12;379.12;379.12;379.12;379.12
3;24.03.2019;19 - 20;391.11;391.11;391.11;391.11;391.11;391.11
3;24.03.2019;20 - 21;379.51;379.51;379.51;379.51;379.51;379.51
3;24.03.2019;21 - 22;375.54;375.54;375.54;366.94;366.94;366.94
3;24.03.2019;22 - 23;375.35;375.35;375.35;362.1;362.1;362.1
3;24.03.2019;23 - 00;375.16;375.16;375.16;359.4;359.4;359.4
3;25.03.2019;00 - 01;378.93;378.93;378.93;356.88;356.88;356.88
3;25.03.2019;01 - 02;378.35;378.35;378.35;355.72;355.72;355.72
3;25.03.2019;02 - 03;377.67;377.67;377.67;355.14;355.14;355.14
3;25.03.2019;03 - 04;376.99;376.99;376.99;357.27;357.27;357.27
3;25.03.2019;04 - 05;373.8;373.8;373.8;358.33;358.33;358.33
3;25.03.2019;05 - 06;378.93;378.93;378.93;368.29;368.29;368.29
3;25.03.2019;06 - 07;385.21;385.21;385.21;381.15;381.15;381.15
3;25.03.2019;07 - 08;396.04;396.04;396.04;401.75;401.75;401.75
3;25.03.2019;08 - 09;402.42;402.42;402.42;415.28;415.28;415.28
3;25.03.2019;09 - 10;396.43;396.43;396.43;405.13;405.13;405.13
3;25.03.2019;10 - 11;391.11;391.11;391.11;398.36;398.36;398.36
3;25.03.2019;11 - 12;389.37;389.37;389.37;393.92;393.92;393.92
3;25.03.2019;12 - 13;386.57;386.57;386.57;386.57;386.57;386.57
3;25.03.2019;13 - 14;384.15;384.15;384.15;384.15;384.15;384.15
3;25.03.2019;14 - 15;380.96;380.96;380.96;380.96;380.96;380.96
3;25.03.2019;15 - 16;380.19;380.19;380.19;380.19;380.19;380.19
3;25.03.2019;16 - 17;381.93;381.93;381.93;381.93;381.93;381.93
3;25.03.2019;17 - 18;388.4;388.4;388.4;390.14;390.14;390.14
3;25.03.2019;18 - 19;398.36;398.36;398.36;403.29;403.29;403.29
3;25.03.2019;19 - 20;415.38;415.38;415.38;415.38;415.38;415.38
3;25.03.2019;20 - 21;404.55;404.55;404.55;404.55;404.55;404.55
3;25.03.2019;21 - 22;389.95;389.95;389.95;389.95;389.95;389.95
3;25.03.2019;22 - 23;389.95;389.95;389.95;386.66;386.66;386.66
3;25.03.2019;23 - 00;383.47;383.47;383.47;363.17;363.17;363.17
3;26.03.2019;00 - 01;378.81;378.81;378.81;357.65;357.65;357.65
3;26.03.2019;01 - 02;376.68;376.68;376.68;357.27;357.27;357.27
3;26.03.2019;02 - 03;376.1;376.1;376.1;357.85;357.85;357.85
3;26.03.2019;03 - 04;376.87;376.87;376.87;359.88;359.88;359.88
3;26.03.2019;04 - 05;374.65;374.65;374.65;361.81;361.81;361.81
3;26.03.2019;05 - 06;379.87;379.87;379.87;364.9;364.9;364.9
3;26.03.2019;06 - 07;389.04;389.04;389.04;376.68;376.68;376.68
3;26.03.2019;07 - 08;401.02;401.02;401.02;413.38;413.38;413.38
3;26.03.2019;08 - 09;399.67;399.67;399.67;412.9;412.9;412.9
3;26.03.2019;09 - 10;393;393;393;393;393;393
3;26.03.2019;10 - 11;392.62;392.62;392.62;400.25;400.25;400.25
3;26.03.2019;11 - 12;389.62;389.62;389.62;395.13;395.13;395.13
3;26.03.2019;12 - 13;386.92;386.92;386.92;395.13;395.13;395.13
3;26.03.2019;13 - 14;384.89;384.89;384.89;396.77;396.77;396.77
3;26.03.2019;14 - 15;384.89;384.89;384.89;392.62;392.62;392.62
3;26.03.2019;15 - 16;385.95;385.95;385.95;395.13;395.13;395.13
3;26.03.2019;16 - 17;386.34;386.34;386.34;400.15;400.15;400.15
3;26.03.2019;17 - 18;393;393;393;422.17;422.17;422.17
3;26.03.2019;18 - 19;402.08;402.08;402.08;464.09;464.09;464.09
3;26.03.2019;19 - 20;418.12;418.12;418.12;465.64;465.64;465.64
3;26.03.2019;20 - 21;415.7;415.7;415.7;415.7;415.7;415.7
3;26.03.2019;21 - 22;404.88;404.88;404.88;404.88;404.88;404.88
3;26.03.2019;22 - 23;394.74;394.74;394.74;394.74;394.74;394.74
3;26.03.2019;23 - 00;384.6;384.6;384.6;371.08;371.08;371.08
3;27.03.2019;00 - 01;378.41;378.41;378.41;353.24;353.24;353.24
3;27.03.2019;01 - 02;376.39;376.39;376.39;339.54;339.54;339.54
3;27.03.2019;02 - 03;375.71;375.71;375.71;338.38;338.38;338.38
3;27.03.2019;03 - 04;376.19;376.19;376.19;338.48;338.48;338.48
3;27.03.2019;04 - 05;375.9;375.9;375.9;340.21;340.21;340.21
3;27.03.2019;05 - 06;384.39;384.39;384.39;364.91;364.91;364.91
3;27.03.2019;06 - 07;391.63;391.63;391.63;391.63;391.63;391.63
3;27.03.2019;07 - 08;418.35;418.35;418.35;430.4;430.4;430.4
3;27.03.2019;08 - 09;437.25;437.25;437.25;442.85;442.85;442.85
3;27.03.2019;09 - 10;412.17;412.17;412.17;423.85;423.85;423.85
3;27.03.2019;10 - 11;400.12;400.12;400.12;400.12;400.12;400.12
3;27.03.2019;11 - 12;391.72;391.72;391.72;391.72;391.72;391.72
3;27.03.2019;12 - 13;385.84;385.84;385.84;385.84;385.84;385.84
3;27.03.2019;13 - 14;381.79;381.79;381.79;381.79;381.79;381.79
3;27.03.2019;14 - 15;380.73;380.73;380.73;373.78;373.78;373.78
3;27.03.2019;15 - 16;380.82;380.82;380.82;380.73;380.73;380.73
3;27.03.2019;16 - 17;385.84;385.84;385.84;377.93;377.93;377.93
3;27.03.2019;17 - 18;392.21;392.21;392.21;392.21;392.21;392.21
3;27.03.2019;18 - 19;403.2;403.2;403.2;408.8;408.8;408.8
3;27.03.2019;19 - 20;406;406;406;406;406;406
3;27.03.2019;20 - 21;396.35;396.35;396.35;396.35;396.35;396.35
3;27.03.2019;21 - 22;389.89;389.89;389.89;388.06;388.06;388.06
3;27.03.2019;22 - 23;389.89;389.89;389.89;375.81;375.81;375.81
3;27.03.2019;23 - 00;378.61;378.61;378.61;356.13;356.13;356.13
3;28.03.2019;00 - 01;374.62;374.62;374.62;327.7;327.7;327.7
3;28.03.2019;01 - 02;373.06;373.06;373.06;321.89;321.89;321.89
3;28.03.2019;02 - 03;372.1;372.1;372.1;320.05;320.05;320.05
3;28.03.2019;03 - 04;372.77;372.77;372.77;320.05;320.05;320.05
3;28.03.2019;04 - 05;371.13;371.13;371.13;321.02;321.02;321.02
3;28.03.2019;05 - 06;389.15;389.15;389.15;347.67;347.67;347.67
3;28.03.2019;06 - 07;397.39;397.39;397.39;365.6;365.6;365.6
3;28.03.2019;07 - 08;411.83;411.83;411.83;381.21;381.21;381.21
3;28.03.2019;08 - 09;412.9;412.9;412.9;389.06;389.06;389.06
3;28.03.2019;09 - 10;409.61;409.61;409.61;380.14;380.14;380.14
3;28.03.2019;10 - 11;408.25;408.25;408.25;375.58;375.58;375.58
3;28.03.2019;11 - 12;403.4;403.4;403.4;368.9;368.9;368.9
3;28.03.2019;12 - 13;399.14;399.14;399.14;367.54;367.54;367.54
3;28.03.2019;13 - 14;398.17;398.17;398.17;364.92;364.92;364.92
3;28.03.2019;14 - 15;395.26;395.26;395.26;362.5;362.5;362.5
3;28.03.2019;15 - 16;395.36;395.36;395.36;358.62;358.62;358.62
3;28.03.2019;16 - 17;399.04;399.04;399.04;358.04;358.04;358.04
3;28.03.2019;17 - 18;398.85;398.85;398.85;357.65;357.65;357.65
3;28.03.2019;18 - 19;400.01;400.01;400.01;359.98;359.98;359.98
3;28.03.2019;19 - 20;401.46;401.46;401.46;356.3;356.3;356.3
3;28.03.2019;20 - 21;399.62;399.62;399.62;364.73;364.73;364.73
3;28.03.2019;21 - 22;400.98;400.98;400.98;363.27;363.27;363.27
3;28.03.2019;22 - 23;400.11;400.11;400.11;356.97;356.97;356.97
3;28.03.2019;23 - 00;391.67;391.67;391.67;350.38;350.38;350.38
3;29.03.2019;00 - 01;385.34;385.34;385.34;339.11;339.11;339.11
3;29.03.2019;01 - 02;373.86;373.86;373.86;332.68;332.68;332.68
3;29.03.2019;02 - 03;373.08;373.08;373.08;329.76;329.76;329.76
3;29.03.2019;03 - 04;373.95;373.95;373.95;329.08;329.08;329.08
3;29.03.2019;04 - 05;374.93;374.93;374.93;320.13;320.13;320.13
3;29.03.2019;05 - 06;388.65;388.65;388.65;321.88;321.88;321.88
3;29.03.2019;06 - 07;400.91;400.91;400.91;341.15;341.15;341.15
3;29.03.2019;07 - 08;403.64;403.64;403.64;360.23;360.23;360.23
3;29.03.2019;08 - 09;403.45;403.45;403.45;362.57;362.57;362.57
3;29.03.2019;09 - 10;400.62;400.62;400.62;357.89;357.89;357.89
3;29.03.2019;10 - 11;388.36;388.36;388.36;354.97;354.97;354.97
3;29.03.2019;11 - 12;382.23;382.23;382.23;353.03;353.03;353.03
3;29.03.2019;12 - 13;374.73;374.73;374.73;351.08;351.08;351.08
3;29.03.2019;13 - 14;371.03;371.03;371.03;348.16;348.16;348.16
3;29.03.2019;14 - 15;374.05;374.05;374.05;345.92;345.92;345.92
3;29.03.2019;15 - 16;371.03;371.03;371.03;342.32;342.32;342.32
3;29.03.2019;16 - 17;382.03;382.03;382.03;341.25;341.25;341.25
3;29.03.2019;17 - 18;388.46;388.46;388.46;341.25;341.25;341.25
3;29.03.2019;18 - 19;390.01;390.01;390.01;362.27;362.27;362.27
3;29.03.2019;19 - 20;388.07;388.07;388.07;353.61;353.61;353.61
3;29.03.2019;20 - 21;388.65;388.65;388.65;353.71;353.71;353.71
3;29.03.2019;21 - 22;390.21;390.21;390.21;349.52;349.52;349.52
3;29.03.2019;22 - 23;388.26;388.26;388.26;340.67;340.67;340.67
3;29.03.2019;23 - 00;384.56;384.56;384.56;333.66;333.66;333.66
3;30.03.2019;00 - 01;374.58;374.58;374.58;321.9;321.9;321.9
3;30.03.2019;01 - 02;368.97;368.97;368.97;319;319;319
3;30.03.2019;02 - 03;367.61;367.61;367.61;313.48;313.48;313.48
3;30.03.2019;03 - 04;366.55;366.55;366.55;312.22;312.22;312.22
3;30.03.2019;04 - 05;365.68;365.68;365.68;338.27;338.27;338.27
3;30.03.2019;05 - 06;369.26;369.26;369.26;320.26;320.26;320.26
3;30.03.2019;06 - 07;368.87;368.87;368.87;339.62;339.62;339.62
3;30.03.2019;07 - 08;369.06;369.06;369.06;340.5;340.5;340.5
3;30.03.2019;08 - 09;371.2;371.2;371.2;347.18;347.18;347.18
3;30.03.2019;09 - 10;371.2;371.2;371.2;351.92;351.92;351.92
3;30.03.2019;10 - 11;370.13;370.13;370.13;351.92;351.92;351.92
3;30.03.2019;11 - 12;368.68;368.68;368.68;351.73;351.73;351.73
3;30.03.2019;12 - 13;367.32;367.32;367.32;352.02;352.02;352.02
3;30.03.2019;13 - 14;366.26;366.26;366.26;352.12;352.12;352.12
3;30.03.2019;14 - 15;363.93;363.93;363.93;352.8;352.8;352.8
3;30.03.2019;15 - 16;363.74;363.74;363.74;354.44;354.44;354.44
3;30.03.2019;16 - 17;366.93;366.93;366.93;355.02;355.02;355.02
3;30.03.2019;17 - 18;374.58;374.58;374.58;355.7;355.7;355.7
3;30.03.2019;18 - 19;380.49;380.49;380.49;362.48;362.48;362.48
3;30.03.2019;19 - 20;382.43;382.43;382.43;360.64;360.64;360.64
3;30.03.2019;20 - 21;383.11;383.11;383.11;355.8;355.8;355.8
3;30.03.2019;21 - 22;379.91;379.91;379.91;352.41;352.41;352.41
3;30.03.2019;22 - 23;377.59;377.59;377.59;346.5;346.5;346.5
3;30.03.2019;23 - 00;374.2;374.2;374.2;339.14;339.14;339.14
3;31.03.2019;00 - 01;374.65;374.65;374.65;343.96;343.96;343.96
3;31.03.2019;01 - 02;372.14;372.14;372.14;338.17;338.17;338.17
3;31.03.2019;02 - 03;;;;;;
3;31.03.2019;03 - 04;373.88;373.88;373.88;326.4;326.4;326.4
3;31.03.2019;04 - 05;372.63;372.63;372.63;326.2;326.2;326.2
3;31.03.2019;05 - 06;372.63;372.63;372.63;326.3;326.3;326.3
3;31.03.2019;06 - 07;372.05;372.05;372.05;338.56;338.56;338.56
3;31.03.2019;07 - 08;372.14;372.14;372.14;338.75;338.75;338.75
3;31.03.2019;08 - 09;372.63;372.63;372.63;336.53;336.53;336.53
3;31.03.2019;09 - 10;372.91;372.91;372.91;341.55;341.55;341.55
3;31.03.2019;10 - 11;373.11;373.11;373.11;346.76;346.76;346.76
3;31.03.2019;11 - 12;372.72;372.72;372.72;347.63;347.63;347.63
3;31.03.2019;12 - 13;372.34;372.34;372.34;346.37;346.37;346.37
3;31.03.2019;13 - 14;371.18;371.18;371.18;345.41;345.41;345.41
3;31.03.2019;14 - 15;370.21;370.21;370.21;345.6;345.6;345.6
3;31.03.2019;15 - 16;368.76;368.76;368.76;347.92;347.92;347.92
3;31.03.2019;16 - 17;366.83;366.83;366.83;347.24;347.24;347.24
3;31.03.2019;17 - 18;368.76;368.76;368.76;347.34;347.34;347.34
3;31.03.2019;18 - 19;371.66;371.66;371.66;351.88;351.88;351.88
3;31.03.2019;19 - 20;377.55;377.55;377.55;366.54;366.54;366.54
3;31.03.2019;20 - 21;390.48;390.48;390.48;372.43;372.43;372.43
3;31.03.2019;21 - 22;379.09;379.09;379.09;366.54;366.54;366.54
3;31.03.2019;22 - 23;378.9;378.9;378.9;360.27;360.27;360.27
3;31.03.2019;23 - 00;373.2;373.2;373.2;353.32;353.32;353.32
4;01.04.2019;00 - 01;373.88;373.88;373.88;336.24;336.24;336.24
4;01.04.2019;01 - 02;372.43;372.43;372.43;328.42;328.42;328.42
4;01.04.2019;02 - 03;372.43;372.43;372.43;320.22;320.22;320.22
4;01.04.2019;03 - 04;372.43;372.43;372.43;317.81;317.81;317.81
4;01.04.2019;04 - 05;369.54;369.54;369.54;317.71;317.71;317.71
4;01.04.2019;05 - 06;380.92;380.92;380.92;362.97;362.97;362.97
4;01.04.2019;06 - 07;401.29;401.29;401.29;401.29;401.29;401.29
4;01.04.2019;07 - 08;431.59;431.59;431.59;409.78;409.78;409.78
4;01.04.2019;08 - 09;465.95;465.95;465.95;440.66;440.66;440.66
4;01.04.2019;09 - 10;426.96;426.96;426.96;423.87;423.87;423.87
4;01.04.2019;10 - 11;401.58;401.58;401.58;401.58;401.58;401.58
4;01.04.2019;11 - 12;386.72;386.72;386.72;386.72;386.72;386.72
4;01.04.2019;12 - 13;378.32;378.32;378.32;378.32;378.32;378.32
4;01.04.2019;13 - 14;376.2;376.2;376.2;376.2;376.2;376.2
4;01.04.2019;14 - 15;366.35;366.35;366.35;359.02;359.02;359.02
4;01.04.2019;15 - 16;365.97;365.97;365.97;356.41;356.41;356.41
4;01.04.2019;16 - 17;366.26;366.26;366.26;364.71;364.71;364.71
4;01.04.2019;17 - 18;373.2;373.2;373.2;370.89;370.89;370.89
4;01.04.2019;18 - 19;392.02;392.02;392.02;392.02;392.02;392.02
4;01.04.2019;19 - 20;399.07;399.07;399.07;399.07;399.07;399.07
4;01.04.2019;20 - 21;395.69;395.69;395.69;395.69;395.69;395.69
4;01.04.2019;21 - 22;382.08;382.08;382.08;380.35;380.35;380.35
4;01.04.2019;22 - 23;371.66;371.66;371.66;361.53;361.53;361.53
4;01.04.2019;23 - 00;366.93;366.93;366.93;358.63;358.63;358.63
4;02.04.2019;00 - 01;357.9;357.9;357.9;357.71;357.71;357.71
4;02.04.2019;01 - 02;357.32;357.32;357.32;355.97;355.97;355.97
4;02.04.2019;02 - 03;356.46;356.46;356.46;355.3;355.3;355.3
4;02.04.2019;03 - 04;356.46;356.46;356.46;355.49;355.49;355.49
4;02.04.2019;04 - 05;354.14;354.14;354.14;354.14;354.14;354.14
4;02.04.2019;05 - 06;353.85;353.85;353.85;353.85;353.85;353.85
4;02.04.2019;06 - 07;382.41;382.41;382.41;382.41;382.41;382.41
4;02.04.2019;07 - 08;407.02;407.02;407.02;407.02;407.02;407.02
4;02.04.2019;08 - 09;406.83;406.83;406.83;406.83;406.83;406.83
4;02.04.2019;09 - 10;390.81;390.81;390.81;390.81;390.81;390.81
4;02.04.2019;10 - 11;380.19;380.19;380.19;380.19;380.19;380.19
4;02.04.2019;11 - 12;373.34;373.34;373.34;373.34;373.34;373.34
4;02.04.2019;12 - 13;372.28;372.28;372.28;369.39;369.39;369.39
4;02.04.2019;13 - 14;372.86;372.86;372.86;360.8;360.8;360.8
4;02.04.2019;14 - 15;364.47;364.47;364.47;357.61;357.61;357.61
4;02.04.2019;15 - 16;364.27;364.27;364.27;357.61;357.61;357.61
4;02.04.2019;16 - 17;362.05;362.05;362.05;357.42;357.42;357.42
4;02.04.2019;17 - 18;364.56;364.56;364.56;356.94;356.94;356.94
4;02.04.2019;18 - 19;376.62;376.62;376.62;376.62;376.62;376.62
4;02.04.2019;19 - 20;381.83;381.83;381.83;381.83;381.83;381.83
4;02.04.2019;20 - 21;380.48;380.48;380.48;372.28;372.28;372.28
4;02.04.2019;21 - 22;379.33;379.33;379.33;359.83;359.83;359.83
4;02.04.2019;22 - 23;375.47;375.47;375.47;357.23;357.23;357.23
4;02.04.2019;23 - 00;365.62;365.62;365.62;355.88;355.88;355.88
4;03.04.2019;00 - 01;358.3;358.3;358.3;354.74;354.74;354.74
4;03.04.2019;01 - 02;359.65;359.65;359.65;352.62;352.62;352.62
4;03.04.2019;02 - 03;359.27;359.27;359.27;349.72;349.72;349.72
4;03.04.2019;03 - 04;359.27;359.27;359.27;345.96;345.96;345.96
4;03.04.2019;04 - 05;356.09;356.09;356.09;347.6;347.6;347.6
4;03.04.2019;05 - 06;370.55;370.55;370.55;353.87;353.87;353.87
4;03.04.2019;06 - 07;396.97;392.92;396.97;396.97;396.97;396.97
4;03.04.2019;07 - 08;431.97;412.59;431.97;431.97;431.97;431.97
4;03.04.2019;08 - 09;467.07;415.29;467.07;467.07;467.07;467.07
4;03.04.2019;09 - 10;448.07;413.07;448.07;448.07;448.07;448.07
4;03.04.2019;10 - 11;445.08;411.72;445.08;445.08;445.08;445.08
4;03.04.2019;11 - 12;429.85;409.6;429.85;429.85;429.85;429.85
4;03.04.2019;12 - 13;408.83;408.83;408.83;408.83;408.83;408.83
4;03.04.2019;13 - 14;402.37;402.37;402.37;402.37;402.37;402.37
4;03.04.2019;14 - 15;393.11;393.11;393.11;393.11;393.11;393.11
4;03.04.2019;15 - 16;390.32;390.32;390.32;390.32;390.32;390.32
4;03.04.2019;16 - 17;392.73;392.73;392.73;392.73;392.73;392.73
4;03.04.2019;17 - 18;396.1;396.1;396.1;396.1;396.1;396.1
4;03.04.2019;18 - 19;397.84;397.84;397.84;397.84;397.84;397.84
4;03.04.2019;19 - 20;399.09;399.09;399.09;399.09;399.09;399.09
4;03.04.2019;20 - 21;394.27;394.27;394.27;394.27;394.27;394.27
4;03.04.2019;21 - 22;389.26;389.26;389.26;384.82;384.82;384.82
4;03.04.2019;22 - 23;383.18;383.18;383.18;358.4;358.4;358.4
4;03.04.2019;23 - 00;371.8;371.8;371.8;355.7;355.7;355.7
4;04.04.2019;00 - 01;365.83;365.83;365.83;349.76;349.76;349.76
4;04.04.2019;01 - 02;365.15;365.15;365.15;346.87;346.87;346.87
4;04.04.2019;02 - 03;364.48;364.48;364.48;345.43;345.43;345.43
4;04.04.2019;03 - 04;363.81;363.81;363.81;344.95;344.95;344.95
4;04.04.2019;04 - 05;357.84;357.84;357.84;346.3;346.3;346.3
4;04.04.2019;05 - 06;371.7;371.7;371.7;354.67;354.67;354.67
4;04.04.2019;06 - 07;390.08;390.08;390.08;390.08;390.08;390.08
4;04.04.2019;07 - 08;432.61;410.57;432.61;432.61;432.61;432.61
4;04.04.2019;08 - 09;472.15;404.61;472.15;472.15;472.15;472.15
4;04.04.2019;09 - 10;440.69;399.79;440.69;440.69;440.69;440.69
4;04.04.2019;10 - 11;421.25;395.66;421.25;421.25;421.25;421.25
4;04.04.2019;11 - 12;403.45;393.92;403.45;403.45;403.45;403.45
4;04.04.2019;12 - 13;392.1;392.1;392.1;392.1;392.1;392.1
4;04.04.2019;13 - 14;388.06;388.06;388.06;388.06;388.06;388.06
4;04.04.2019;14 - 15;372.66;372.66;372.66;372.66;372.66;372.66
4;04.04.2019;15 - 16;369.2;369.2;369.2;369.2;369.2;369.2
4;04.04.2019;16 - 17;375.55;375.55;375.55;375.55;375.55;375.55
4;04.04.2019;17 - 18;383.53;383.53;383.53;383.53;383.53;383.53
4;04.04.2019;18 - 19;390.94;390.94;390.94;390.94;390.94;390.94
4;04.04.2019;19 - 20;391.71;391.71;391.71;391.71;391.71;391.71
4;04.04.2019;20 - 21;387.67;387.67;387.67;387.67;387.67;387.67
4;04.04.2019;21 - 22;381.61;381.61;381.61;381.61;381.61;381.61
4;04.04.2019;22 - 23;372.56;372.56;372.56;361.5;361.5;361.5
4;04.04.2019;23 - 00;363.52;363.52;363.52;348.03;348.03;348.03
4;05.04.2019;00 - 01;352.18;352.18;352.18;340.9;340.9;340.9
4;05.04.2019;01 - 02;351.7;351.7;351.7;341.96;341.96;341.96
4;05.04.2019;02 - 03;352.56;352.56;352.56;332.51;332.51;332.51
4;05.04.2019;03 - 04;349.19;349.19;349.19;333.48;333.48;333.48
4;05.04.2019;04 - 05;360.28;360.28;360.28;357.29;357.29;357.29
4;05.04.2019;05 - 06;377.73;377.73;377.73;377.73;377.73;377.73
4;05.04.2019;06 - 07;394.21;394.21;394.21;394.21;394.21;394.21
4;05.04.2019;07 - 08;409.16;409.16;409.16;409.16;409.16;409.16
4;05.04.2019;08 - 09;423.52;423.52;423.52;423.52;423.52;423.52
4;05.04.2019;09 - 10;416.19;416.19;416.19;416.19;416.19;416.19
4;05.04.2019;10 - 11;408.19;408.19;408.19;408.19;408.19;408.19
4;05.04.2019;11 - 12;398.07;398.07;398.07;398.07;398.07;398.07
4;05.04.2019;12 - 13;392.67;392.67;392.67;392.67;392.67;392.67
4;05.04.2019;13 - 14;386.4;386.4;386.4;386.4;386.4;386.4
4;05.04.2019;14 - 15;376.86;376.86;376.86;376.86;376.86;376.86
4;05.04.2019;15 - 16;374.45;374.45;374.45;374.45;374.45;374.45
