;Elspesifikt behov;Romoppvarmingsbehov;Tappevannsbehov;Termisk behov;Solenergi;S1 - Fjernvarmedekning;S1 - Spisslast;S1 - Totalt elektrisk behov;S1 - Totalt elektrisk behov med solproduksjon;S2 - Grunnvarmedekning;S2 - Spisslast;S2 - Kompressor;S2 - Levert energi fra brønner;S2 - Totalt elektrisk;S2 - Totalt elektrisk med solproduksjon;S3 - Grunnvarmedekning;S3 - Spisslast;S3 - Kompressor;S3 - Levert fra brønner;S3 - Totalt elektrisk;S3 - Totalt elektrisk med solproduksjon
906;219.058107;204.573194;79.84432079;284.41751479;0.0;284.41751479;0.0;219.058107;219.058107;245.7369147160026;38.6806000739974;70.210547061715;175.52636765428758;327.9492541357124;327.9492541357124;127.06650766333078;77.50668633666922;36.30471647523737;90.76179118809341;255.36282347523738;255.36282347523738
907;211.88214;203.89927;76.88462979;280.78389979;0.0;280.78389979;0.0;211.88214;211.88214;245.7369147160026;35.04698507399743;70.210547061715;175.52636765428758;317.13967213571243;317.13967213571243;127.06650766333078;76.83276233666922;36.30471647523737;90.76179118809341;248.18685647523736;248.18685647523736
908;202.977885;201.375478;74.87995879;276.25543679;0.0;276.25543679;0.0;202.977885;202.977885;245.7369147160026;30.51852207399739;70.210547061715;175.52636765428758;303.7069541357124;303.7069541357124;127.06650766333078;74.3089703366692;36.30471647523737;90.76179118809341;239.28260147523736;239.28260147523736
909;189.595102;200.195133;62.87234379;263.06747679;0.0;263.06747679;0.0;189.595102;189.595102;245.7369147160026;17.330562073997413;70.210547061715;175.52636765428758;277.1362111357124;277.1362111357124;127.06650766333078;73.12862533666922;36.30471647523737;90.76179118809341;225.89981847523737;225.89981847523737
910;173.712801;188.766754;57.11736579;245.88411979;0.0;245.88411979;0.0;173.712801;173.712801;245.7369147160026;0.14720507399741223;70.210547061715;175.52636765428758;244.07055313571243;244.07055313571243;127.06650766333078;61.70024633666921;36.30471647523737;90.76179118809341;210.01751747523738;210.01751747523738
911;154.464757;186.561989;47.74780679;234.30979579;0.0;234.30979579;0.0;154.464757;154.464757;234.30979579;0.0;66.94565594;167.36413985000002;221.41041294;221.41041294;127.06650766333078;59.49548133666923;36.30471647523737;90.76179118809341;190.76947347523736;190.76947347523736
912;137.359053;181.37272;33.24363579;214.61635579;0.0;214.61635579;0.0;137.359053;137.359053;214.61635579;0.0;61.31895879714284;153.29739699285716;198.67801179714283;198.67801179714283;127.06650766333078;54.306212336669205;36.30471647523737;90.76179118809341;173.66376947523736;173.66376947523736
913;130.88352;182.802236;25.62670679;208.42894279;0.0;208.42894279;0.0;130.88352;130.88352;208.42894279;0.0;59.55112651142858;148.87781627857143;190.43464651142858;190.43464651142858;127.06650766333078;55.73572833666921;36.30471647523737;90.76179118809341;167.18823647523737;167.18823647523737
914;129.359755;187.749094;22.29376379;210.04285779000003;0.0;210.04285779000003;0.0;129.359755;129.359755;210.04285779000003;0.0;60.012245082857135;150.0306127071429;189.37200008285714;189.37200008285714;127.06650766333078;60.68258633666923;36.30471647523737;90.76179118809341;165.66447147523738;165.66447147523738
915;129.135831;190.086445;20.36504879;210.45149379;0.0;210.45149379;0.0;129.135831;129.135831;210.45149379;0.0;60.1289982257143;150.3224955642857;189.2648292257143;189.2648292257143;127.06650766333078;63.019937336669216;36.30471647523737;90.76179118809341;165.44054747523737;165.44054747523737
916;130.494802;191.810559;23.60930079;215.41985979;0.0;215.41985979;0.0;130.494802;130.494802;215.41985979;0.0;61.54853136857142;153.8713284214286;192.0433333685714;192.0433333685714;127.06650766333078;64.74405133666923;36.30471647523737;90.76179118809341;166.79951847523736;166.79951847523736
917;136.441278;206.397988;34.66510679;241.06309479;0.0;241.06309479;0.0;136.441278;136.441278;241.06309479;0.0;68.87516994;172.18792485;205.31644794000002;205.31644794000002;127.06650766333078;79.33148033666922;36.30471647523737;90.76179118809341;172.74599447523738;172.74599447523738
918;162.3515;254.953736;59.32214479;314.27588079;0.0;314.27588079;0.0;162.3515;162.3515;245.7369147160026;68.53896607399739;70.210547061715;175.52636765428758;301.1010131357124;301.1010131357124;127.06650766333078;127.88722833666921;36.30471647523737;90.76179118809341;198.65621647523736;198.65621647523736
919;206.068216;280.936425;84.70130479;365.63772979;0.0;365.63772979;0.0;206.068216;206.068216;245.7369147160026;119.90081507399739;70.210547061715;175.52636765428758;396.1795781357124;396.1795781357124;127.06650766333078;153.8699173366692;36.30471647523737;90.76179118809341;242.37293247523738;242.37293247523738
920;239.688728;284.105814;76.10000879;360.20582279;9.33123244807337;360.20582279;0.0;239.688728;230.35749555192663;245.7369147160026;114.46890807399743;70.210547061715;175.52636765428758;424.36818313571246;415.0369506876391;127.06650766333078;157.03930633666923;36.30471647523737;90.76179118809341;275.99344447523737;266.662212027164
921;255.698743;279.535291;71.51482679;351.05011778999994;51.0180288180832;351.05011778999994;0.0;255.698743;204.6807141819168;245.7369147160026;105.31320307399736;70.210547061715;175.52636765428758;431.2224931357124;380.2044643176292;127.06650766333078;152.4687833366692;36.30471647523737;90.76179118809341;292.0034594752374;240.98543065715418
922;277.984908;283.925948;71.81095979;355.73690779000003;74.4964108094948;355.73690779000003;0.0;277.984908;203.4884971905052;245.7369147160026;109.99999307399744;70.210547061715;175.52636765428758;458.19544813571247;383.69903732621765;127.06650766333078;156.85944033666922;36.30471647523737;90.76179118809341;314.28962447523736;239.79321366574254
923;315.964775;320.947041;68.72829279;389.67533379;87.10246856121609;389.67533379;0.0;315.964775;228.8623064387839;245.7369147160026;143.93841907399744;70.210547061715;175.52636765428758;530.1137411357124;443.01127257449633;127.06650766333078;193.88053333666923;36.30471647523737;90.76179118809341;352.2694914752374;265.1670229140213
924;307.521898;298.528737;66.57744579;365.10618279;77.4181910426905;365.10618279;0.0;307.521898;230.10370695730953;245.7369147160026;119.3692680739974;70.210547061715;175.52636765428758;497.10171313571243;419.6835220930219;127.06650766333078;171.4622293366692;36.30471647523737;90.76179118809341;343.8266144752374;266.4084234325469
925;301.626872;289.684851;64.83441579;354.51926678999996;54.48345617018852;354.51926678999996;0.0;301.626872;247.1434158298115;245.7369147160026;108.78235207399737;70.210547061715;175.52636765428758;480.6197711357124;426.1363149655239;127.06650766333078;162.6183433366692;36.30471647523737;90.76179118809341;337.9315884752374;283.4481323050489
926;296.787034;288.395194;67.84602779;356.24122179;25.13414335410691;356.24122179;0.0;296.787034;271.6528906458931;245.7369147160026;110.50430707399741;70.210547061715;175.52636765428758;477.5018881357124;452.3677447816055;127.06650766333078;161.32868633666922;36.30471647523737;90.76179118809341;333.0917504752374;307.9576071211305
927;297.059016;288.276152;67.54723579;355.82338779;0.0;355.82338779;0.0;297.059016;297.059016;245.7369147160026;110.08647307399744;70.210547061715;175.52636765428758;477.35603613571243;477.35603613571243;127.06650766333078;161.20964433666924;36.30471647523737;90.76179118809341;333.3637324752374;333.3637324752374
928;289.513744;279.564489;73.67146579;353.23595479;0.0;353.23595479;0.0;289.513744;289.513744;245.7369147160026;107.4990400739974;70.210547061715;175.52636765428758;467.22333113571244;467.22333113571244;127.06650766333078;152.4979813366692;36.30471647523737;90.76179118809341;325.8184604752373;325.8184604752373
929;269.699346;283.413286;81.30688379;364.72016979;0.0;364.72016979;0.0;269.699346;269.699346;245.7369147160026;118.98325507399741;70.210547061715;175.52636765428758;458.8931481357124;458.8931481357124;127.06650766333078;156.34677833666925;36.30471647523737;90.76179118809341;306.00406247523733;306.00406247523733
930;255.885872;260.789166;79.84432079;340.63348679;0.0;340.63348679;0.0;255.885872;255.885872;245.7369147160026;94.89657207399742;70.210547061715;175.52636765428758;420.9929911357125;420.9929911357125;127.06650766333078;133.72265833666924;36.30471647523737;90.76179118809341;292.1905884752374;292.1905884752374
931;247.01459;261.803906;76.88462979;338.68853579;0.0;338.68853579;0.0;247.01459;247.01459;245.7369147160026;92.95162107399742;70.210547061715;175.52636765428758;410.1767581357125;410.1767581357125;127.06650766333078;134.7373983366692;36.30471647523737;90.76179118809341;283.31930647523734;283.31930647523734
932;236.893703;260.218319;74.87995879;335.09827779;0.0;335.09827779;0.0;236.893703;236.893703;245.7369147160026;89.36136307399741;70.210547061715;175.52636765428758;396.4656131357124;396.4656131357124;127.06650766333078;133.15181133666923;36.30471647523737;90.76179118809341;273.19841947523736;273.19841947523736
933;199.3608;243.952776;62.87234379;306.82511979000003;0.0;306.82511979000003;0.0;199.3608;199.3608;245.7369147160026;61.08820507399744;70.210547061715;175.52636765428758;330.6595521357125;330.6595521357125;127.06650766333078;116.88626833666922;36.30471647523737;90.76179118809341;235.66551647523738;235.66551647523738
934;176.277923;220.906578;57.11736579;278.02394379;0.0;278.02394379;0.0;176.277923;176.277923;245.7369147160026;32.28702907399739;70.210547061715;175.52636765428758;278.7754991357124;278.7754991357124;127.06650766333078;93.84007033666921;36.30471647523737;90.76179118809341;212.58263947523736;212.58263947523736
935;145.587612;220.76557;47.74780679;268.51337679;0.0;268.51337679;0.0;145.587612;145.587612;245.7369147160026;22.776462073997408;70.210547061715;175.52636765428758;238.57462113571242;238.57462113571242;127.06650766333078;93.69906233666921;36.30471647523737;90.76179118809341;181.89232847523738;181.89232847523738
936;125.61073;213.284226;33.24363579;246.52786178999997;0.0;246.52786178999997;0.0;125.61073;125.61073;245.7369147160026;0.790947073997387;70.210547061715;175.52636765428758;196.61222413571238;196.61222413571238;127.06650766333078;86.21771833666921;36.30471647523737;90.76179118809341;161.9154464752374;161.9154464752374
937;118.869276;218.559435;25.62670679;244.18614179000002;0.0;244.18614179000002;0.0;118.869276;118.869276;244.18614179000002;0.0;69.76746908285713;174.4186727071429;188.63674508285715;188.63674508285715;127.06650766333078;91.49292733666923;36.30471647523737;90.76179118809341;155.17399247523736;155.17399247523736
938;117.042497;223.38749;22.29376379;245.68125379000003;0.0;245.68125379000003;0.0;117.042497;117.042497;245.68125379000003;0.0;70.19464393999999;175.48660985000004;187.23714094;187.23714094;127.06650766333078;96.32098233666923;36.30471647523737;90.76179118809341;153.34721347523737;153.34721347523737
939;116.683966;229.757713;20.36504879;250.12276179;0.0;250.12276179;0.0;116.683966;116.683966;245.7369147160026;4.385847073997411;70.210547061715;175.52636765428758;191.2803601357124;191.2803601357124;127.06650766333078;102.69120533666921;36.30471647523737;90.76179118809341;152.98868247523737;152.98868247523737
940;117.913111;233.283463;23.60930079;256.89276379;0.0;256.89276379;0.0;117.913111;117.913111;245.7369147160026;11.155849073997416;70.210547061715;175.52636765428758;199.2795071357124;199.2795071357124;127.06650766333078;106.21695533666923;36.30471647523737;90.76179118809341;154.21782747523736;154.21782747523736
941;124.030286;254.529804;34.66510679;289.19491079;0.0;289.19491079;0.0;124.030286;124.030286;245.7369147160026;43.45799607399741;70.210547061715;175.52636765428758;237.69882913571243;237.69882913571243;127.06650766333078;127.46329633666923;36.30471647523737;90.76179118809341;160.3350024752374;160.3350024752374
942;151.994641;325.71841;59.32214479;385.04055479;0.0;385.04055479;0.0;151.994641;151.994641;245.7369147160026;139.3036400739974;70.210547061715;175.52636765428758;361.5088281357124;361.5088281357124;127.06650766333078;198.65190233666922;36.30471647523737;90.76179118809341;188.29935747523737;188.29935747523737
943;197.658613;363.922017;84.70130479;448.62332179;0.0;448.62332179;0.0;197.658613;197.658613;245.7369147160026;202.8864070739974;70.210547061715;175.52636765428758;470.75556713571245;470.75556713571245;127.06650766333078;236.8555093366692;36.30471647523737;90.76179118809341;233.96332947523737;233.96332947523737
944;232.894347;371.813033;76.10000879;447.91304179;10.08935080186521;447.91304179;0.0;232.894347;222.8049961981348;245.7369147160026;202.17612707399743;70.210547061715;175.52636765428758;505.2810211357124;495.1916703338472;127.06650766333078;244.74652533666924;36.30471647523737;90.76179118809341;269.1990634752374;259.10971267337214
945;250.085923;365.166284;71.51482679;436.68111079000005;57.26579734270175;436.68111079000005;0.0;250.085923;192.82012565729826;245.7369147160026;190.94419607399746;70.210547061715;175.52636765428758;511.24066613571244;453.97486879301067;127.06650766333078;238.09977633666924;36.30471647523737;90.76179118809341;286.3906394752374;229.12484213253563
946;276.685187;373.294759;71.81095979;445.10571878999997;79.3997909168582;445.10571878999997;0.0;276.685187;197.2853960831418;245.7369147160026;199.36880407399738;70.210547061715;175.52636765428758;546.2645381357124;466.86474721885423;127.06650766333078;246.22825133666922;36.30471647523737;90.76179118809341;312.9899034752374;233.5901125583792
947;316.171519;409.607383;68.72829279;478.33567579000004;93.02926466437778;478.33567579000004;0.0;316.171519;223.14225433562223;245.7369147160026;232.59876107399745;70.210547061715;175.52636765428758;618.9808271357125;525.9515624713347;127.06650766333078;282.5408753366693;36.30471647523737;90.76179118809341;352.47623547523733;259.44697081085957
948;305.701139;382.986568;66.57744579;449.56401379;85.23589019390181;449.56401379;0.0;305.701139;220.4652488060982;245.7369147160026;203.8270990739974;70.210547061715;175.52636765428758;579.7387851357124;494.5028949418106;127.06650766333078;255.9200603366692;36.30471647523737;90.76179118809341;342.00585547523735;256.76996528133554
949;296.537187;361.004393;64.83441579;425.83880879;59.77476266964519;425.83880879;0.0;296.537187;236.76242433035483;245.7369147160026;180.10189407399739;70.210547061715;175.52636765428758;546.8496281357125;487.07486546606725;127.06650766333078;233.9378853366692;36.30471647523737;90.76179118809341;332.84190347523736;273.06714080559215
950;291.638044;353.738423;67.84602779;421.58445079;30.75454253345063;421.58445079;0.0;291.638044;260.8835014665494;245.7369147160026;175.84753607399742;70.210547061715;175.52636765428758;537.6961271357125;506.94158460226186;127.06650766333078;226.67191533666923;36.30471647523737;90.76179118809341;327.9427604752374;297.1882179417868
951;295.185372;354.126801;67.54723579;421.67403679;0.0;421.67403679;0.0;295.185372;295.185372;245.7369147160026;175.93712207399741;70.210547061715;175.52636765428758;541.3330411357124;541.3330411357124;127.06650766333078;227.06029333666922;36.30471647523737;90.76179118809341;331.49008847523737;331.49008847523737
952;290.502827;346.538373;73.67146579;420.20983879;0.0;420.20983879;0.0;290.502827;290.502827;245.7369147160026;174.4729240739974;70.210547061715;175.52636765428758;535.1862981357125;535.1862981357125;127.06650766333078;219.4718653366692;36.30471647523737;90.76179118809341;326.80754347523737;326.80754347523737
953;271.000636;349.202575;81.30688379;430.50945879000005;0.0;430.50945879000005;0.0;271.000636;271.000636;245.7369147160026;184.77254407399747;70.210547061715;175.52636765428758;525.9837271357125;525.9837271357125;127.06650766333078;222.13606733666924;36.30471647523737;90.76179118809341;307.3053524752373;307.3053524752373
954;257.625307;321.548532;79.84432079;401.39285279;0.0;401.39285279;0.0;257.625307;257.625307;245.7369147160026;155.65593807399742;70.210547061715;175.52636765428758;483.49179213571244;483.49179213571244;127.06650766333078;194.48202433666924;36.30471647523737;90.76179118809341;293.93002347523736;293.93002347523736
955;248.866929;320.259016;76.88462979;397.14364579;0.0;397.14364579;0.0;248.866929;248.866929;245.7369147160026;151.4067310739974;70.210547061715;175.52636765428758;470.4842071357124;470.4842071357124;127.06650766333078;193.1925083366692;36.30471647523737;90.76179118809341;285.17164547523737;285.17164547523737
956;238.458379;315.825906;74.87995879;390.70586478999996;0.0;390.70586478999996;0.0;238.458379;238.458379;245.7369147160026;144.96895007399738;70.210547061715;175.52636765428758;453.6378761357124;453.6378761357124;127.06650766333078;188.7593983366692;36.30471647523737;90.76179118809341;274.7630954752374;274.7630954752374
957;199.401059;291.896433;62.87234379;354.76877679;0.0;354.76877679;0.0;199.401059;199.401059;245.7369147160026;109.03186207399742;70.210547061715;175.52636765428758;378.6434681357124;378.6434681357124;127.06650766333078;164.82992533666922;36.30471647523737;90.76179118809341;235.70577547523737;235.70577547523737
958;176.681551;268.595391;57.11736579;325.71275679;0.0;325.71275679;0.0;176.681551;176.681551;245.7369147160026;79.97584207399743;70.210547061715;175.52636765428758;326.8679401357125;326.8679401357125;127.06650766333078;141.52888333666922;36.30471647523737;90.76179118809341;212.98626747523738;212.98626747523738
959;145.96402;265.803396;47.74780679;313.55120279000005;0.0;313.55120279000005;0.0;145.96402;145.96402;245.7369147160026;67.81428807399746;70.210547061715;175.52636765428758;283.98885513571247;283.98885513571247;127.06650766333078;138.73688833666924;36.30471647523737;90.76179118809341;182.26873647523738;182.26873647523738
960;121.913648;257.354505;37.80437379;295.15887879;0.0;295.15887879;0.0;121.913648;121.913648;245.7369147160026;49.42196407399743;70.210547061715;175.52636765428758;241.54615913571243;241.54615913571243;127.06650766333078;130.28799733666924;36.30471647523737;90.76179118809341;158.21836447523737;158.21836447523737
961;112.41801;253.664788;28.81356279;282.47835079;0.0;282.47835079;0.0;112.41801;112.41801;245.7369147160026;36.74143607399739;70.210547061715;175.52636765428758;219.3699931357124;219.3699931357124;127.06650766333078;126.5982803366692;36.30471647523737;90.76179118809341;148.72272647523738;148.72272647523738
962;108.774084;253.112047;23.75287979;276.86492678999997;0.0;276.86492678999997;0.0;108.774084;108.774084;245.7369147160026;31.128012073997382;70.210547061715;175.52636765428758;210.11264313571237;210.11264313571237;127.06650766333078;126.04553933666921;36.30471647523737;90.76179118809341;145.07880047523736;145.07880047523736
963;106.672805;256.059245;20.67593379;276.73517878999996;0.0;276.73517878999996;0.0;106.672805;106.672805;245.7369147160026;30.998264073997376;70.210547061715;175.52636765428758;207.8816161357124;207.8816161357124;127.06650766333078;128.9927373366692;36.30471647523737;90.76179118809341;142.97752147523738;142.97752147523738
964;105.537381;254.498398;20.62219779;275.12059579000004;0.0;275.12059579000004;0.0;105.537381;105.537381;245.7369147160026;29.38368107399745;70.210547061715;175.52636765428758;205.13160913571247;205.13160913571247;127.06650766333078;127.43189033666923;36.30471647523737;90.76179118809341;141.84209747523738;141.84209747523738
965;106.03497;259.057762;23.86522079;282.92298279000005;0.0;282.92298279000005;0.0;106.03497;106.03497;245.7369147160026;37.18606807399746;70.210547061715;175.52636765428758;213.43158513571248;213.43158513571248;127.06650766333078;131.99125433666924;36.30471647523737;90.76179118809341;142.3396864752374;142.3396864752374
966;109.627028;291.600961;26.72724979;318.32821078999996;0.0;318.32821078999996;0.0;109.627028;109.627028;245.7369147160026;72.59129607399737;70.210547061715;175.52636765428758;252.42887113571237;252.42887113571237;127.06650766333078;164.5344533366692;36.30471647523737;90.76179118809341;145.93174447523737;145.93174447523737
967;120.035002;294.9493;38.87036679;333.81966679;0.0;333.81966679;0.0;120.035002;120.035002;245.7369147160026;88.0827520739974;70.210547061715;175.52636765428758;278.3283011357124;278.3283011357124;127.06650766333078;167.8827923366692;36.30471647523737;90.76179118809341;156.33971847523736;156.33971847523736
968;141.666164;308.160411;58.31001779;366.47042879;13.511511221318088;366.47042879;0.0;141.666164;128.1546527786819;245.7369147160026;120.73351407399744;70.210547061715;175.52636765428758;332.6102251357124;319.09871391439435;127.06650766333078;181.09390333666923;36.30471647523737;90.76179118809341;177.97088047523738;164.4593692539193
969;162.927516;308.388583;79.84078879;388.22937178999996;37.74520956881143;388.22937178999996;0.0;162.927516;125.18230643118856;245.7369147160026;142.49245707399737;70.210547061715;175.52636765428758;375.63052013571235;337.8853105669009;127.06650766333078;181.3220753366692;36.30471647523737;90.76179118809341;199.23223247523737;161.48702290642592
970;188.626946;308.283869;85.93912179;394.22299079;68.31790831229814;394.22299079;0.0;188.626946;120.30903768770186;245.7369147160026;148.4860760739974;70.210547061715;175.52636765428758;407.32356913571243;339.0056608234143;127.06650766333078;181.2173613366692;36.30471647523737;90.76179118809341;224.93166247523737;156.61375416293924
971;228.530265;326.322856;85.77913879;412.10199479;82.97871712956317;412.10199479;0.0;228.530265;145.55154787043685;245.7369147160026;166.3650800739974;70.210547061715;175.52636765428758;465.10589213571245;382.1271750061493;127.06650766333078;199.25634833666922;36.30471647523737;90.76179118809341;264.8349814752374;181.85626434567422
972;221.604976;287.265738;77.87953379;365.14527179;76.64036308423357;365.14527179;0.0;221.604976;144.96461291576642;245.7369147160026;119.4083570739974;70.210547061715;175.52636765428758;411.2238801357124;334.58351705147885;127.06650766333078;160.19923033666922;36.30471647523737;90.76179118809341;257.90969247523736;181.2693293910038
973;214.721997;263.536636;72.00793779;335.54457378999996;55.98658723063094;335.54457378999996;0.0;214.721997;158.73540976936906;245.7369147160026;89.80765907399737;70.210547061715;175.52636765428758;374.74020313571236;318.7536159050814;127.06650766333078;136.4701283366692;36.30471647523737;90.76179118809341;251.02671347523736;195.04012624460643
974;227.384443;254.474736;67.43307579;321.90781179;28.984152363914674;321.90781179;0.0;227.384443;198.40029063608534;245.7369147160026;76.1708970739974;70.210547061715;175.52636765428758;373.76588713571243;344.78173477179774;127.06650766333078;127.40822833666923;36.30471647523737;90.76179118809341;263.6891594752374;234.7050071113227
975;225.636554;255.601427;64.47647179;320.07789879;0.0;320.07789879;0.0;225.636554;225.636554;245.7369147160026;74.34098407399742;70.210547061715;175.52636765428758;370.1880851357124;370.1880851357124;127.06650766333078;128.53491933666922;36.30471647523737;90.76179118809341;261.9412704752374;261.9412704752374
976;224.217233;265.903303;65.67318679;331.57648979;0.0;331.57648979;0.0;224.217233;224.217233;245.7369147160026;85.8395750739974;70.210547061715;175.52636765428758;380.26735513571236;380.26735513571236;127.06650766333078;138.8367953366692;36.30471647523737;90.76179118809341;260.52194947523736;260.52194947523736
977;218.993714;270.357378;72.71389679;343.07127478999996;0.0;343.07127478999996;0.0;218.993714;218.993714;245.7369147160026;97.33436007399737;70.210547061715;175.52636765428758;386.53862113571245;386.53862113571245;127.06650766333078;143.2908703366692;36.30471647523737;90.76179118809341;255.29843047523738;255.29843047523738
978;209.725265;259.81936;70.22469279;330.04405279;0.0;330.04405279;0.0;209.725265;209.725265;245.7369147160026;84.30713807399744;70.210547061715;175.52636765428758;364.2429501357125;364.2429501357125;127.06650766333078;132.75285233666924;36.30471647523737;90.76179118809341;246.02998147523738;246.02998147523738
979;204.831581;258.981348;67.61147379;326.59282179;0.0;326.59282179;0.0;204.831581;204.831581;245.7369147160026;80.85590707399743;70.210547061715;175.52636765428758;355.89803513571246;355.89803513571246;127.06650766333078;131.91484033666924;36.30471647523737;90.76179118809341;241.13629747523737;241.13629747523737
980;197.523551;253.532823;67.85872479;321.39154779;0.0;321.39154779;0.0;197.523551;197.523551;245.7369147160026;75.65463307399742;70.210547061715;175.52636765428758;343.3887311357124;343.3887311357124;127.06650766333078;126.46631533666923;36.30471647523737;90.76179118809341;233.82826747523737;233.82826747523737
981;165.502309;231.375133;59.11437979;290.48951279;0.0;290.48951279;0.0;165.502309;165.502309;245.7369147160026;44.752598073997405;70.210547061715;175.52636765428758;280.46545413571243;280.46545413571243;127.06650766333078;104.30862533666922;36.30471647523737;90.76179118809341;201.80702547523737;201.80702547523737
982;153.944198;212.677979;50.89197279;263.56995179;0.0;263.56995179;0.0;153.944198;153.944198;245.7369147160026;17.833037073997417;70.210547061715;175.52636765428758;241.98778213571242;241.98778213571242;127.06650766333078;85.61147133666921;36.30471647523737;90.76179118809341;190.24891447523737;190.24891447523737
983;129.150024;211.499103;42.08344879;253.58255179;0.0;253.58255179;0.0;129.150024;129.150024;245.7369147160026;7.845637073997409;70.210547061715;175.52636765428758;207.20620813571242;207.20620813571242;127.06650766333078;84.43259533666921;36.30471647523737;90.76179118809341;165.45474047523737;165.45474047523737
984;120.003458;211.601646;37.80437379;249.40601979;0.0;249.40601979;0.0;120.003458;120.003458;245.7369147160026;3.6691050739974003;70.210547061715;175.52636765428758;193.8831101357124;193.8831101357124;127.06650766333078;84.5351383366692;36.30471647523737;90.76179118809341;156.30817447523737;156.30817447523737
985;111.04931;207.653852;28.81356279;236.46741479;0.0;236.46741479;0.0;111.04931;111.04931;236.46741479;0.0;67.56211851142857;168.90529627857143;178.61142851142858;178.61142851142858;127.06650766333078;80.58734433666922;36.30471647523737;90.76179118809341;147.3540264752374;147.3540264752374
986;107.414256;206.91678;23.75287979;230.66965979;0.0;230.66965979;0.0;107.414256;107.414256;230.66965979;0.0;65.90561708285716;164.76404270714283;173.31987308285716;173.31987308285716;127.06650766333078;79.8502723366692;36.30471647523737;90.76179118809341;143.71897247523736;143.71897247523736
987;105.661237;207.35278;20.67593379;228.02871378999998;0.0;228.02871378999998;0.0;105.661237;105.661237;228.02871378999998;0.0;65.15106108285715;162.87765270714283;170.81229808285715;170.81229808285715;127.06650766333078;80.28627233666921;36.30471647523737;90.76179118809341;141.96595347523737;141.96595347523737
988;104.310332;206.285084;20.62219779;226.90728179;0.0;226.90728179;0.0;104.310332;104.310332;226.90728179;0.0;64.83065194;162.07662985000002;169.14098394;169.14098394;127.06650766333078;79.21857633666923;36.30471647523737;90.76179118809341;140.61504847523736;140.61504847523736
989;104.527634;210.133744;23.86522079;233.99896479;0.0;233.99896479;0.0;104.527634;104.527634;233.99896479;0.0;66.85684708285714;167.14211770714286;171.38448108285715;171.38448108285715;127.06650766333078;83.06723633666923;36.30471647523737;90.76179118809341;140.83235047523738;140.83235047523738
990;106.021202;230.688669;26.72724979;257.41591879;0.0;257.41591879;0.0;106.021202;106.021202;245.7369147160026;11.67900407399739;70.210547061715;175.52636765428758;187.9107531357124;187.9107531357124;127.06650766333078;103.62216133666922;36.30471647523737;90.76179118809341;142.32591847523736;142.32591847523736
991;113.240456;231.496999;38.87036679;270.36736579;0.0;270.36736579;0.0;113.240456;113.240456;245.7369147160026;24.63045107399742;70.210547061715;175.52636765428758;208.08145413571242;208.08145413571242;127.06650766333078;104.4304913366692;36.30471647523737;90.76179118809341;149.54517247523737;149.54517247523737
992;128.298736;240.238762;58.31001779;298.54877979;17.025779478147545;298.54877979;0.0;128.298736;111.27295652185245;245.7369147160026;52.81186507399744;70.210547061715;175.52636765428758;251.32114813571243;234.2953686575649;127.06650766333078;113.17225433666923;36.30471647523737;90.76179118809341;164.60345247523736;147.57767299708982
993;141.874505;238.056675;79.84078879;317.89746379;49.897710424826755;317.89746379;0.0;141.874505;91.97679457517324;245.7369147160026;72.16054907399743;70.210547061715;175.52636765428758;284.24560113571243;234.34789071088568;127.06650766333078;110.99016733666923;36.30471647523737;90.76179118809341;178.17922147523737;128.28151105041061
994;160.541452;241.036535;85.93912179;326.97565679;76.22974060648302;326.97565679;0.0;160.541452;84.31171139351697;245.7369147160026;81.23874207399743;70.210547061715;175.52636765428758;311.9907411357124;235.76100052922942;127.06650766333078;113.9700273366692;36.30471647523737;90.76179118809341;196.84616847523736;120.61642786875434
995;201.73093;271.81275;85.77913879;357.59188879;87.0882038778025;357.59188879;0.0;201.73093;114.6427261221975;245.7369147160026;111.8549740739974;70.210547061715;175.52636765428758;383.79645113571246;296.70824725791;127.06650766333078;144.7462423366692;36.30471647523737;90.76179118809341;238.03564647523737;150.94744259743487
996;197.69578;250.837775;77.87953379;328.71730879;75.68376838278111;328.71730879;0.0;197.69578;122.0120116172189;245.7369147160026;82.98039407399742;70.210547061715;175.52636765428758;350.8867211357125;275.20295275293137;127.06650766333078;123.77126733666921;36.30471647523737;90.76179118809341;234.00049647523738;158.3167280924563
997;196.211425;245.470703;72.00793779;317.47864079;57.47477583212334;317.47864079;0.0;196.211425;138.73664916787664;245.7369147160026;71.7417260739974;70.210547061715;175.52636765428758;338.16369813571237;280.68892230358904;127.06650766333078;118.4041953366692;36.30471647523737;90.76179118809341;232.51614147523736;175.04136564311403
998;197.061311;240.121934;67.43307579;307.55500979;29.356771011411674;307.55500979;0.0;197.061311;167.70453998858832;245.7369147160026;61.8180950739974;70.210547061715;175.52636765428758;329.08995313571245;299.73318212430075;127.06650766333078;113.05542633666923;36.30471647523737;90.76179118809341;233.36602747523736;204.0092564638257
999;200.590624;245.956134;64.47647179;310.43260579;0.1417043651947361;310.43260579;0.0;200.590624;200.44891963480526;245.7369147160026;64.69569107399744;70.210547061715;175.52636765428758;335.4968621357125;335.35515777051774;127.06650766333078;118.88962633666921;36.30471647523737;90.76179118809341;236.89534047523736;236.75363611004263
